Date,TimeOfDay,Soil_ph,Iron,Manganese,Zinc,Copper,Boron,Molybdenum,Chlorine,Nickel,Potassium,Sodium,Nitrogen,Calcium,Sulphur,Phosphorus,Relative_Humidity,Temperature,Water,Radiation
2022-10-22,morning,5.92,4.3,19.74,1.87,0.25,0.68,0.026,0.7,0.091,18.53,18.45,15.91,27.46,15.03,2.37,62.28,33.5,3.86,307.07
2022-10-22,afternoon,5.75,9.48,45.14,1.79,0.3,0.38,0.013,1.71,0.072,18.38,15.28,17.99,23.4,29.47,2.7,71.32,27.73,3.52,358.77
2022-10-22,evening,6.33,9.19,49.89,1.48,0.23,0.61,0.029,0.32,0.052,18.77,15.12,19.57,29.43,15.97,2.15,78.41,20.72,3.73,427.2
2022-10-23,morning,5.9,4.76,35.84,1.1,0.33,0.84,0.012,1.64,0.074,19.57,18.55,19.59,17.12,20.99,2.91,74.86,30.33,3.32,499.97
2022-10-23,afternoon,5.57,9.93,44.36,0.77,0.28,1.0,0.027,1.78,0.093,18.79,18.86,18.78,23.01,22.13,2.41,66.04,21.71,3.39,463.88
2022-10-23,evening,6.7,9.48,12.05,0.74,0.23,0.37,0.025,0.49,0.026,15.83,17.01,16.07,21.96,23.56,2.02,80.03,33.23,3.3,361.17
2022-10-24,morning,6.39,7.24,37.36,1.06,0.41,0.52,0.011,0.28,0.036,18.87,15.69,15.96,25.11,28.77,2.26,76.26,30.32,4.27,323.79
2022-10-24,afternoon,5.67,4.76,35.29,1.99,0.44,0.33,0.033,0.67,0.022,17.27,19.52,18.3,26.02,18.42,2.9,82.22,30.5,4.58,369.76
2022-10-24,evening,6.48,4.58,46.07,0.59,0.44,0.78,0.02,0.88,0.093,18.71,15.76,18.71,20.33,22.27,2.59,65.05,31.2,4.06,322.41
2022-10-25,morning,5.89,9.9,19.72,0.71,0.31,0.87,0.038,0.88,0.049,17.95,15.97,19.94,29.82,17.63,2.88,65.17,26.22,3.75,412.17
2022-10-25,afternoon,6.06,9.13,10.97,0.53,0.49,0.83,0.026,0.26,0.049,19.21,18.21,15.84,17.91,19.54,2.44,79.35,25.19,3.33,433.9
2022-10-25,evening,5.6,6.66,32.38,1.54,0.25,0.63,0.041,1.56,0.076,18.64,17.13,17.42,16.28,21.22,2.63,69.31,22.85,2.53,348.45
2022-10-26,morning,5.53,5.84,24.97,0.73,0.32,0.77,0.022,0.33,0.016,18.93,15.74,18.48,22.08,15.81,2.61,70.28,31.88,3.86,419.26
2022-10-26,afternoon,5.8,8.26,30.0,1.05,0.34,0.9,0.012,1.34,0.087,17.02,18.37,15.2,15.16,17.17,2.14,63.36,32.2,3.89,371.03
2022-10-26,evening,6.44,7.79,32.04,1.27,0.22,0.31,0.026,2.0,0.077,16.82,16.54,18.88,27.08,28.41,2.35,63.09,20.79,2.61,356.46
2022-10-27,morning,6.21,8.08,46.98,0.85,0.5,0.82,0.02,1.38,0.087,18.05,15.04,18.32,26.51,28.38,2.47,64.45,33.1,2.78,307.29
2022-10-27,afternoon,6.08,8.23,41.59,1.18,0.37,0.59,0.05,0.5,0.07,18.09,19.47,15.81,29.68,15.68,2.4,67.37,20.15,3.56,412.22
2022-10-27,evening,5.51,7.15,32.23,1.87,0.44,0.74,0.025,1.95,0.081,18.65,17.99,19.17,24.64,26.84,2.93,80.3,21.53,3.14,307.76
2022-10-28,morning,6.61,7.64,37.24,0.72,0.41,0.82,0.022,1.51,0.018,17.12,19.31,18.6,22.79,27.99,2.68,73.78,31.12,4.77,440.32
2022-10-28,afternoon,5.75,8.38,11.06,1.53,0.22,0.36,0.026,1.77,0.065,16.54,19.53,18.26,18.43,28.53,2.25,62.67,25.41,2.69,338.88
2022-10-28,evening,5.84,9.56,37.8,1.56,0.46,0.83,0.037,0.51,0.02,17.69,16.88,19.14,24.78,22.85,2.92,84.34,28.78,3.29,452.82
2022-10-29,morning,6.23,7.96,39.71,0.86,0.29,0.59,0.021,1.89,0.087,15.29,17.84,17.26,24.46,23.83,2.84,73.69,29.51,3.77,312.05
2022-10-29,afternoon,6.7,6.1,42.45,0.9,0.49,0.44,0.018,1.87,0.091,15.49,17.67,19.02,29.33,29.48,2.57,76.91,32.33,3.85,441.58
2022-10-29,evening,6.72,7.94,15.8,1.7,0.28,0.36,0.032,0.76,0.029,19.12,16.15,16.3,18.42,22.9,2.03,68.17,33.91,2.62,389.01
2022-10-30,morning,5.78,6.8,43.82,1.94,0.31,0.68,0.033,0.58,0.019,16.54,18.68,18.79,20.67,26.03,2.94,77.01,25.09,4.75,430.07
2022-10-30,afternoon,6.72,7.3,27.92,1.76,0.49,0.62,0.032,0.59,0.086,17.09,15.6,16.65,22.38,25.24,2.05,60.89,23.26,3.66,310.42
2022-10-30,evening,5.99,4.05,38.81,1.02,0.33,0.54,0.018,1.48,0.058,17.03,15.96,17.62,22.28,24.49,2.12,84.61,30.11,2.89,440.8
2022-10-31,morning,6.91,9.05,49.48,0.89,0.38,0.35,0.037,1.48,0.035,17.8,17.89,17.68,25.32,20.33,2.22,69.06,26.74,4.35,369.88
2022-10-31,afternoon,5.84,5.82,15.21,0.83,0.25,0.3,0.046,0.29,0.018,16.0,15.02,16.24,17.1,23.33,2.14,73.48,27.32,4.78,407.59
2022-10-31,evening,6.7,9.32,21.25,1.82,0.47,0.5,0.03,0.75,0.028,19.46,16.44,16.46,19.85,17.77,2.78,79.01,23.47,4.68,350.9
2022-11-01,morning,6.54,7.23,24.57,1.29,0.34,0.39,0.036,0.45,0.014,16.1,18.63,19.99,27.96,21.91,2.98,72.99,28.63,3.11,473.43
2022-11-01,afternoon,6.4,5.29,44.29,1.55,0.39,0.6,0.03,0.89,0.047,16.36,17.37,19.42,24.38,17.16,2.34,62.95,26.85,4.18,305.4
2022-11-01,evening,5.52,6.1,44.38,1.33,0.42,0.92,0.015,1.62,0.034,18.64,19.23,15.37,23.54,22.09,2.54,71.72,27.67,3.24,484.52
2022-11-02,morning,6.61,5.41,34.93,1.39,0.35,0.84,0.048,0.91,0.055,17.48,17.52,18.66,29.2,27.79,2.34,80.02,25.46,4.86,413.04
2022-11-02,afternoon,6.09,9.45,43.21,0.66,0.38,0.32,0.043,0.85,0.1,15.79,15.43,18.38,17.6,18.71,2.22,77.07,33.02,4.37,314.48
2022-11-02,evening,6.99,4.37,46.05,1.55,0.47,0.77,0.043,1.75,0.044,16.7,17.41,18.66,15.28,20.13,2.38,66.99,29.42,3.38,385.21
2022-11-03,morning,6.26,8.47,31.17,1.65,0.46,1.0,0.049,0.79,0.046,15.11,18.69,18.26,23.86,28.65,2.69,75.99,33.36,3.35,481.49
2022-11-03,afternoon,6.95,9.49,28.13,1.14,0.21,0.7,0.019,0.23,0.048,17.52,15.84,19.58,26.43,17.04,2.24,75.58,30.27,4.31,348.84
2022-11-03,evening,6.58,8.11,44.4,0.8,0.36,0.86,0.032,2.0,0.095,18.87,17.69,18.55,24.41,19.36,2.34,78.09,33.8,3.44,459.76
2022-11-04,morning,6.68,9.14,43.97,0.59,0.25,0.73,0.026,1.73,0.079,18.57,15.84,15.81,18.85,19.18,2.14,62.73,29.64,4.79,457.86
2022-11-04,afternoon,5.98,5.16,47.45,1.85,0.21,0.87,0.013,0.4,0.012,19.37,19.85,18.5,20.51,29.79,2.06,73.32,33.91,3.57,314.62
2022-11-04,evening,5.76,9.76,39.62,1.46,0.39,0.87,0.05,1.31,0.082,19.5,18.46,19.2,21.07,25.16,2.46,72.16,23.73,4.34,348.0
2022-11-05,morning,6.95,8.13,38.13,1.57,0.25,0.54,0.021,1.93,0.082,18.1,16.01,16.8,23.52,24.33,2.42,82.48,26.3,4.97,397.18
2022-11-05,afternoon,6.87,9.07,29.47,1.96,0.23,0.52,0.043,1.17,0.074,17.85,16.34,17.3,18.48,28.1,2.82,66.86,21.1,4.55,487.52
2022-11-05,evening,6.31,6.84,39.78,1.98,0.41,0.76,0.037,1.37,0.08,17.64,19.14,19.88,22.0,20.36,2.66,79.16,29.36,3.0,459.09
2022-11-06,morning,6.81,5.11,26.52,0.62,0.24,0.7,0.046,0.56,0.088,17.36,18.49,15.03,22.68,28.16,2.67,79.51,23.31,3.21,379.71
2022-11-06,afternoon,6.15,8.02,31.88,1.49,0.38,0.83,0.011,1.41,0.09,18.08,16.56,16.47,17.59,23.41,2.32,82.19,20.06,3.95,403.41
2022-11-06,evening,5.94,8.9,30.04,1.76,0.27,0.8,0.046,1.05,0.076,16.71,16.53,16.04,21.12,26.07,2.63,83.9,23.51,3.2,368.3
2022-11-07,morning,5.92,6.96,47.61,0.73,0.38,0.65,0.03,0.37,0.065,15.96,16.37,17.85,16.82,27.81,2.09,72.32,27.93,3.38,463.65
2022-11-07,afternoon,6.38,6.77,27.73,1.02,0.42,0.3,0.016,0.63,0.074,15.5,16.35,18.25,20.66,16.41,2.64,78.23,26.76,3.24,392.09
2022-11-07,evening,6.68,9.32,42.42,1.86,0.3,0.32,0.023,0.98,0.018,17.46,17.34,17.81,18.53,27.75,2.96,62.7,31.98,2.83,408.57
2022-11-08,morning,6.99,5.79,10.35,1.79,0.42,0.85,0.044,0.72,0.01,15.94,15.73,15.55,21.08,23.71,2.24,70.28,32.13,2.87,443.49
2022-11-08,afternoon,5.91,4.37,23.76,0.73,0.45,0.78,0.042,1.46,0.062,19.14,18.39,17.85,27.6,29.05,2.34,72.97,33.27,2.64,300.2
2022-11-08,evening,6.54,7.56,32.69,0.85,0.4,0.71,0.027,1.07,0.053,19.74,18.26,15.11,15.34,22.89,2.52,76.33,26.61,4.39,448.76
2022-11-09,morning,6.72,5.3,20.56,0.93,0.32,0.53,0.033,1.24,0.035,17.11,19.88,19.28,28.08,21.06,2.31,61.79,26.82,3.29,480.31
2022-11-09,afternoon,6.26,5.69,29.32,0.5,0.35,0.76,0.046,0.21,0.071,15.31,15.12,15.93,29.38,28.67,2.16,75.53,26.31,3.45,392.23
2022-11-09,evening,5.74,8.69,43.12,1.88,0.47,0.87,0.047,1.53,0.039,17.69,15.89,17.43,26.9,25.48,2.49,75.11,30.72,2.65,326.86
2022-11-10,morning,6.95,6.5,20.93,1.18,0.4,0.85,0.019,0.56,0.079,16.52,15.89,17.24,19.49,17.26,2.8,76.34,30.32,4.35,354.04
2022-11-10,afternoon,5.92,5.24,27.18,0.59,0.37,0.98,0.014,1.43,0.043,17.8,16.35,19.0,29.0,28.04,2.69,73.43,34.66,4.12,430.15
2022-11-10,evening,6.58,6.87,24.39,1.91,0.4,0.62,0.042,0.84,0.014,19.9,15.29,16.86,27.78,23.62,2.86,68.43,24.22,3.93,356.09
2022-11-11,morning,6.77,8.96,30.96,0.89,0.25,0.83,0.024,1.5,0.09,16.61,19.73,19.9,15.44,19.05,2.31,68.18,24.43,3.58,359.65
2022-11-11,afternoon,6.87,6.14,18.05,1.76,0.33,0.74,0.043,1.8,0.056,17.62,18.03,16.65,18.51,28.91,2.2,79.3,28.25,3.39,324.51
2022-11-11,evening,6.57,6.2,46.45,1.38,0.41,0.33,0.042,1.65,0.047,15.99,19.23,18.72,18.54,17.3,2.57,83.51,31.06,2.94,468.94
2022-11-12,morning,5.97,9.97,25.7,1.93,0.28,0.6,0.044,0.35,0.071,17.77,18.32,17.37,19.24,16.56,2.92,67.29,20.14,2.79,317.78
2022-11-12,afternoon,6.04,9.57,42.82,1.88,0.34,0.84,0.043,0.42,0.096,17.84,19.53,18.05,16.75,20.3,2.66,79.31,22.71,4.97,323.9
2022-11-12,evening,5.85,9.3,25.12,1.53,0.35,0.54,0.036,1.04,0.078,19.07,19.27,16.86,18.77,24.16,2.37,79.95,22.48,4.69,390.95
2022-11-13,morning,6.94,4.91,10.99,0.58,0.22,0.72,0.049,0.78,0.051,19.39,16.02,18.04,15.99,27.87,2.66,61.81,34.07,3.05,364.87
2022-11-13,afternoon,6.62,4.28,34.85,1.74,0.34,0.52,0.031,1.38,0.026,17.9,18.35,15.51,25.3,22.05,2.51,79.27,25.49,4.02,386.43
2022-11-13,evening,6.98,6.24,18.75,1.08,0.32,0.95,0.039,1.19,0.05,18.04,17.62,15.6,23.76,29.45,2.52,71.15,22.76,4.79,452.48
2022-11-14,morning,5.59,6.86,49.53,0.68,0.43,0.93,0.038,1.69,0.066,18.22,16.96,18.88,21.59,16.45,2.38,60.21,28.38,3.96,331.54
2022-11-14,afternoon,6.51,4.75,10.97,0.72,0.25,0.97,0.028,1.22,0.075,19.67,16.97,17.94,20.7,17.99,2.68,63.9,21.4,4.0,422.76
2022-11-14,evening,5.67,4.1,44.08,1.39,0.34,0.46,0.019,1.02,0.012,15.25,15.94,18.01,27.28,19.04,2.06,79.05,24.15,2.93,494.52
2022-11-15,morning,6.49,8.0,46.24,0.54,0.24,0.67,0.045,0.82,0.08,17.53,19.22,19.22,16.74,21.64,2.89,69.92,22.22,3.39,344.67
2022-11-15,afternoon,5.55,9.63,41.79,1.91,0.28,0.8,0.02,0.51,0.028,15.72,15.44,19.41,29.73,29.01,3.0,72.95,33.99,4.07,384.17
2022-11-15,evening,5.62,8.05,33.0,1.13,0.4,0.91,0.035,0.34,0.06,19.94,19.41,18.13,26.64,26.15,2.76,79.59,28.42,4.32,449.69
2022-11-16,morning,5.9,4.69,17.56,0.71,0.34,0.7,0.037,1.99,0.066,16.52,15.03,16.45,20.88,17.3,2.45,63.71,34.13,4.67,310.97
2022-11-16,afternoon,6.6,4.16,12.58,0.64,0.48,0.31,0.033,1.71,0.054,16.26,19.24,15.95,26.43,15.14,2.32,83.93,32.26,4.36,485.89
2022-11-16,evening,5.67,7.82,20.56,1.43,0.48,0.61,0.026,0.6,0.02,15.8,16.24,15.99,26.88,18.21,2.59,72.1,33.54,4.31,456.49
2022-11-17,morning,6.63,5.41,38.15,1.8,0.36,0.51,0.038,1.82,0.095,17.91,19.45,15.63,18.81,25.7,2.3,75.92,20.86,2.5,453.32
2022-11-17,afternoon,6.24,6.07,36.39,1.12,0.47,0.54,0.018,1.04,0.058,16.99,16.43,17.99,27.68,24.0,2.73,63.93,28.6,4.34,487.57
2022-11-17,evening,5.74,4.76,17.01,0.68,0.35,0.93,0.041,0.53,0.047,16.9,17.14,19.49,23.78,18.66,2.63,63.24,24.64,2.88,439.75
2022-11-18,morning,6.9,6.79,32.85,0.88,0.29,0.55,0.025,0.37,0.014,17.76,18.61,18.45,16.02,15.14,2.73,75.06,22.59,2.94,331.89
2022-11-18,afternoon,6.42,7.05,31.89,0.55,0.4,0.95,0.02,1.84,0.05,19.66,16.13,18.8,18.73,21.01,2.81,63.92,30.46,4.21,382.31
2022-11-18,evening,6.43,4.14,12.8,1.78,0.4,0.44,0.03,0.26,0.032,19.22,17.49,15.42,25.27,27.94,2.17,60.53,25.22,3.86,481.97
2022-11-19,morning,6.33,7.65,15.27,1.3,0.29,0.89,0.018,1.2,0.061,18.77,18.55,16.09,28.99,18.68,2.72,74.11,20.18,3.34,386.44
2022-11-19,afternoon,6.35,4.75,19.18,1.78,0.45,0.93,0.03,1.56,0.025,16.39,17.7,19.46,24.99,21.15,2.44,72.15,26.48,4.0,460.09
2022-11-19,evening,6.59,7.96,30.23,1.76,0.41,0.86,0.023,0.51,0.017,17.16,18.07,17.36,26.66,26.79,2.49,60.08,33.12,3.32,364.77
2022-11-20,morning,5.67,9.13,33.11,2.0,0.29,0.76,0.043,1.86,0.026,18.68,17.43,19.74,27.62,18.97,2.91,61.15,29.27,3.41,310.74
2022-11-20,afternoon,6.89,7.94,37.36,0.99,0.27,0.67,0.012,0.67,0.045,15.68,16.3,17.04,28.63,15.36,2.57,78.98,27.2,3.18,313.38
2022-11-20,evening,5.67,4.07,10.35,1.24,0.49,0.7,0.02,0.3,0.082,19.18,15.47,15.07,21.8,17.58,2.63,67.03,20.91,4.37,485.89
2022-11-21,morning,6.5,7.44,31.63,0.89,0.29,0.72,0.031,0.93,0.074,18.12,18.33,19.56,19.92,15.98,2.72,76.79,33.03,2.64,387.24
2022-11-21,afternoon,5.56,9.03,44.72,1.46,0.33,0.37,0.012,1.03,0.043,16.15,19.94,18.21,28.0,16.36,2.04,76.89,34.93,3.97,382.79
2022-11-21,evening,6.55,8.97,24.25,1.98,0.31,0.72,0.025,1.07,0.015,15.24,16.98,17.75,18.74,29.93,2.88,70.83,25.93,2.62,354.92
2022-11-22,morning,6.51,4.69,16.43,0.77,0.48,0.5,0.046,1.44,0.034,18.54,18.84,16.65,20.21,24.25,2.55,71.87,23.8,3.93,425.15
2022-11-22,afternoon,5.93,8.08,20.9,0.79,0.46,0.67,0.042,0.83,0.018,16.74,16.65,17.66,17.84,25.44,2.86,81.25,30.25,2.83,447.64
2022-11-22,evening,6.35,6.19,12.7,1.29,0.29,0.76,0.024,1.5,0.013,17.85,16.49,17.69,15.31,21.03,2.72,77.84,27.73,4.78,365.44
2022-11-23,morning,6.64,7.9,13.93,1.8,0.32,0.53,0.037,1.56,0.043,17.15,15.7,18.59,20.27,24.71,2.33,77.21,22.21,3.14,341.47
2022-11-23,afternoon,5.94,6.79,33.08,1.54,0.37,0.74,0.019,1.39,0.074,18.98,16.18,16.07,15.28,26.4,2.93,61.57,22.05,3.79,437.33
2022-11-23,evening,5.66,7.33,36.89,0.81,0.22,0.76,0.017,0.74,0.088,16.85,18.41,17.9,19.12,19.8,2.53,73.51,31.72,3.07,418.07
2022-11-24,morning,5.59,7.02,24.63,0.72,0.21,0.55,0.035,0.89,0.088,19.97,15.81,19.14,26.34,18.91,2.85,70.2,22.58,3.77,363.26
2022-11-24,afternoon,6.55,4.79,46.8,0.51,0.25,0.63,0.035,1.58,0.081,19.97,16.59,17.49,24.49,18.68,2.92,67.43,28.56,4.77,343.08
2022-11-24,evening,6.45,8.3,20.87,1.1,0.27,0.76,0.024,1.05,0.094,18.9,15.26,18.7,27.33,23.67,2.5,62.94,23.42,3.34,435.23
2022-11-25,morning,6.26,5.46,21.25,1.54,0.31,0.64,0.039,0.94,0.087,17.74,17.01,17.78,20.73,23.48,2.71,84.18,22.36,3.63,316.43
2022-11-25,afternoon,6.1,5.29,17.9,0.9,0.35,0.38,0.018,1.65,0.063,15.86,15.53,19.79,28.39,17.27,2.15,60.15,29.79,3.79,413.35
2022-11-25,evening,5.7,6.45,29.87,1.1,0.22,0.74,0.047,0.24,0.037,19.53,17.42,15.26,18.38,19.26,2.78,77.02,30.88,3.13,314.31
2022-11-26,morning,6.01,8.12,32.7,1.57,0.39,0.65,0.018,1.92,0.017,17.68,17.29,16.35,26.74,28.32,2.25,68.72,25.99,3.06,331.22
2022-11-26,afternoon,5.99,9.8,46.47,1.59,0.23,0.36,0.032,1.24,0.05,16.51,18.89,19.74,25.74,16.02,2.74,67.85,34.41,3.83,418.67
2022-11-26,evening,6.98,9.44,16.1,0.7,0.24,0.54,0.035,0.21,0.077,16.97,19.67,19.36,19.18,22.64,2.94,69.83,33.8,4.09,480.52
2022-11-27,morning,6.11,9.44,19.13,1.59,0.39,0.68,0.021,1.93,0.062,19.29,19.8,16.1,20.11,19.75,2.17,84.6,28.59,2.5,346.86
2022-11-27,afternoon,5.79,8.99,24.11,1.37,0.28,0.41,0.026,0.34,0.076,19.35,15.91,16.4,25.02,15.74,2.03,77.21,30.49,4.29,452.11
2022-11-27,evening,6.65,6.59,14.46,0.52,0.43,0.38,0.019,0.7,0.082,15.72,19.39,19.63,29.49,23.5,2.2,60.47,26.96,2.62,386.01
2022-11-28,morning,6.78,5.13,39.19,0.6,0.33,0.32,0.012,1.64,0.056,18.13,17.82,17.27,19.17,22.04,2.15,73.92,24.02,4.08,312.94
2022-11-28,afternoon,5.93,6.58,20.06,0.75,0.48,0.58,0.032,1.3,0.023,15.9,15.18,15.06,15.64,27.5,2.22,84.84,25.41,2.84,350.85
2022-11-28,evening,6.13,8.02,15.17,1.64,0.37,0.57,0.046,0.63,0.079,17.36,19.22,18.63,29.4,27.23,2.98,63.91,32.38,3.46,432.12
2022-11-29,morning,5.68,9.06,49.44,0.75,0.28,0.7,0.045,1.16,0.026,18.99,16.27,16.99,25.76,17.89,2.59,75.17,21.74,2.72,457.64
2022-11-29,afternoon,6.02,8.66,10.39,1.64,0.26,0.32,0.019,0.29,0.074,18.03,18.27,17.27,23.08,19.82,2.79,61.74,27.07,2.93,419.99
2022-11-29,evening,6.57,4.83,23.31,1.9,0.28,0.55,0.024,1.78,0.037,19.14,19.97,15.31,16.0,27.83,2.93,80.32,21.49,4.51,410.97
2022-11-30,morning,6.21,4.26,13.29,1.01,0.4,0.78,0.035,1.59,0.034,17.91,19.15,16.27,18.42,19.19,2.4,72.28,20.47,3.75,323.47
2022-11-30,afternoon,6.58,4.12,41.18,1.19,0.49,0.87,0.011,0.7,0.017,17.6,15.64,18.11,23.65,16.58,2.84,61.71,34.43,4.31,335.2
2022-11-30,evening,6.91,9.35,18.75,1.08,0.29,0.79,0.038,0.77,0.034,18.03,18.31,15.2,25.71,22.38,2.37,70.29,28.08,3.7,440.32
2022-12-01,morning,5.69,4.58,43.24,1.91,0.45,0.47,0.036,1.63,0.015,19.26,15.8,18.72,16.9,26.18,2.26,72.93,25.6,3.1,307.02
2022-12-01,afternoon,6.08,6.5,24.94,1.58,0.33,0.89,0.033,0.54,0.044,18.69,17.44,17.26,21.49,29.14,2.09,60.57,29.74,4.73,477.03
2022-12-01,evening,5.59,9.09,13.51,0.81,0.25,0.69,0.011,1.6,0.058,18.49,15.86,18.52,28.47,23.73,2.45,79.69,32.07,3.05,415.67
2022-12-02,morning,6.77,8.96,31.09,1.15,0.46,0.94,0.029,1.39,0.089,17.83,17.34,15.57,16.88,24.17,2.46,74.33,22.44,3.18,356.58
2022-12-02,afternoon,5.53,4.16,19.26,1.26,0.37,0.85,0.042,1.33,0.032,16.49,19.02,18.84,19.35,29.75,2.45,83.43,24.67,4.51,333.87
2022-12-02,evening,6.72,5.49,41.57,0.55,0.48,0.75,0.016,0.59,0.045,18.2,16.61,17.48,21.48,25.71,2.67,67.3,28.88,2.85,447.2
2022-12-03,morning,5.72,4.77,47.06,0.57,0.34,0.53,0.038,1.93,0.077,16.97,15.07,15.64,20.19,29.79,2.94,78.95,23.67,4.89,408.61
2022-12-03,afternoon,6.35,7.22,10.1,1.12,0.32,0.43,0.049,0.41,0.026,16.15,15.95,17.56,26.75,15.65,2.61,64.7,32.09,4.14,431.98
2022-12-03,evening,6.56,8.05,13.7,1.9,0.33,0.99,0.047,1.99,0.035,16.71,15.85,15.79,17.33,23.52,2.06,78.47,23.26,4.65,368.85
2022-12-04,morning,6.92,9.72,13.64,1.18,0.4,0.32,0.046,1.07,0.039,19.7,18.28,16.46,16.1,23.14,2.49,76.37,20.18,4.38,353.83
2022-12-04,afternoon,6.2,6.17,31.41,1.16,0.43,0.84,0.028,1.4,0.01,18.79,16.43,19.24,24.93,27.91,2.03,80.98,30.05,2.92,312.27
2022-12-04,evening,5.98,4.89,41.47,0.75,0.4,0.61,0.038,0.41,0.012,16.43,17.45,17.33,17.99,21.11,2.52,68.14,23.42,4.03,375.14
2022-12-05,morning,6.08,6.13,48.59,0.78,0.48,0.61,0.014,1.43,0.094,16.02,16.42,18.23,29.87,24.93,2.28,81.38,25.78,3.83,384.27
2022-12-05,afternoon,6.63,8.08,37.41,0.8,0.42,0.37,0.05,0.47,0.022,19.12,17.61,17.6,18.52,17.98,2.96,62.31,21.49,4.27,491.29
2022-12-05,evening,6.13,5.54,37.74,0.97,0.43,0.38,0.02,1.73,0.017,18.36,17.04,19.86,19.36,29.33,2.31,67.52,21.23,4.52,449.34
2022-12-06,morning,6.4,8.56,34.85,1.89,0.33,0.75,0.034,0.31,0.081,15.02,19.91,18.14,16.4,28.93,2.74,80.62,21.74,3.73,331.54
2022-12-06,afternoon,5.82,8.6,17.54,1.23,0.3,0.9,0.032,1.04,0.034,19.09,17.33,17.69,26.69,19.67,2.06,66.63,32.2,4.07,458.31
2022-12-06,evening,6.36,9.8,41.59,1.78,0.4,0.78,0.018,1.53,0.033,17.22,17.89,16.05,26.3,18.19,2.02,67.41,31.25,4.83,318.85
2022-12-07,morning,5.56,5.85,41.74,0.51,0.28,0.6,0.012,1.65,0.03,19.81,18.16,16.61,20.58,22.0,2.36,76.18,30.33,4.91,464.99
2022-12-07,afternoon,6.26,7.92,40.77,0.93,0.39,0.98,0.032,1.95,0.057,17.57,17.34,15.53,26.35,19.93,2.75,66.54,34.66,4.24,470.74
2022-12-07,evening,5.84,8.67,35.75,0.77,0.42,0.83,0.019,0.55,0.039,18.54,16.83,17.26,22.55,28.62,2.3,83.88,20.54,3.11,310.51
2022-12-08,morning,6.99,8.76,38.37,1.14,0.45,0.57,0.02,0.45,0.077,15.86,17.58,16.77,19.36,28.3,2.89,72.23,34.44,2.91,398.1
2022-12-08,afternoon,5.62,4.41,41.79,1.11,0.39,0.36,0.016,1.41,0.016,16.81,18.76,16.79,25.27,22.44,2.1,77.29,34.19,4.02,369.42
2022-12-08,evening,7.0,9.99,39.81,1.36,0.39,0.61,0.035,0.6,0.087,17.51,17.31,18.5,22.79,27.07,2.17,74.82,28.27,4.65,437.44
2022-12-09,morning,6.01,5.33,46.73,0.66,0.27,0.99,0.024,0.91,0.018,18.57,19.03,15.15,17.99,21.1,2.64,73.88,32.55,3.43,368.52
2022-12-09,afternoon,6.58,5.13,36.95,1.57,0.32,0.96,0.041,2.0,0.05,19.54,19.33,18.5,22.57,27.76,2.94,84.26,34.14,2.66,471.73
2022-12-09,evening,6.29,6.53,44.29,1.79,0.38,0.34,0.04,0.72,0.014,15.66,16.12,18.41,16.53,19.05,2.4,72.57,26.25,2.73,406.79
2022-12-10,morning,6.14,6.79,13.56,0.65,0.28,0.84,0.044,1.92,0.059,16.86,17.09,15.17,28.22,19.92,2.68,84.35,28.75,4.28,450.53
2022-12-10,afternoon,5.57,6.65,11.28,1.83,0.41,0.7,0.027,1.52,0.069,17.28,17.13,16.09,24.09,18.0,2.7,76.96,30.27,3.44,313.41
2022-12-10,evening,6.28,6.72,36.86,1.42,0.45,0.97,0.04,1.97,0.016,18.8,15.0,16.27,16.19,15.21,2.66,81.38,22.88,3.13,432.15
2022-12-11,morning,6.46,4.84,22.96,1.54,0.46,0.5,0.042,1.45,0.025,16.13,19.54,18.97,25.9,17.66,2.36,79.68,28.69,3.49,308.79
2022-12-11,afternoon,6.24,8.17,23.2,0.73,0.47,0.95,0.037,0.63,0.037,17.55,15.76,19.31,22.91,18.34,2.95,72.93,29.75,4.21,470.84
2022-12-11,evening,5.82,9.97,39.39,1.05,0.28,0.81,0.025,0.24,0.087,19.2,15.29,18.94,17.58,27.03,2.3,62.83,20.31,4.75,430.57
2022-12-12,morning,6.34,9.37,29.0,1.28,0.32,0.97,0.035,1.92,0.05,18.61,19.08,19.45,24.34,26.82,2.42,83.6,30.12,4.12,383.74
2022-12-12,afternoon,6.89,6.2,21.3,0.95,0.44,0.5,0.037,1.71,0.097,18.84,18.75,17.08,20.02,19.7,2.64,79.92,33.58,4.69,401.42
2022-12-12,evening,6.68,6.94,29.61,1.32,0.31,0.88,0.035,0.9,0.064,16.17,19.79,17.01,28.71,22.55,2.52,72.33,25.62,4.38,353.91
2022-12-13,morning,6.13,5.6,10.21,1.72,0.2,0.88,0.016,1.15,0.079,15.22,15.11,18.65,16.57,19.92,2.73,68.22,31.0,3.52,479.5
2022-12-13,afternoon,5.79,4.01,37.52,1.71,0.32,0.58,0.021,1.19,0.064,15.48,15.2,15.66,18.93,26.14,2.37,70.73,23.78,4.31,332.64
2022-12-13,evening,5.65,4.62,38.81,1.41,0.3,0.79,0.042,0.27,0.061,16.64,19.84,19.78,17.84,20.79,2.39,68.19,25.19,3.4,374.7
2022-12-14,morning,6.19,6.87,30.99,0.94,0.34,0.72,0.031,0.28,0.098,17.82,19.77,16.33,20.38,21.08,2.07,75.24,22.71,3.61,366.95
