Date,TimeOfDay,LAT,LON,TS,T2M,RH2M,WS2M,T2MDEW,GWETTOP,CLOUD_AMT,PRECTOTCORR,Crop_Stage,Crop_Variety_Type,Season,Duration,Day_of_Crop,Soil_Moisture_Content,Soil_Temperature,Soil_pH,Sodium,Nitrogen,Magnesium,Boron,Chlorine,Copper,Iron,Manganese,Molybdenum,Zinc,Nickel,Water_Retention_Capacity,Calcium,Sulphur,Phosphorous,Potassium,Cation_Exchange_Capacity,Electrical_Conductivity,Water_Requirement,Radiation,Ambient_Temperature,Humidity,Sunlight_Exposure,Rainfall,Wind_Speed,Cloud_Cover,Radiation_Exposure,Seed_Vigor_Index,Germination_Rate,Disease_Resistance,Pest_Resistance,Root_Growth_Rate,Shoot_Emergence_Time,Planting_Depth,Seed_Spacing,Vegetation_Index,Seed_Viability,Seed_Moisture_Content,Initial_Fertilizer_Application,Heat_Stress_Index,Water_Stress_Index,Salinity_Stress_Index,Soil_Respiration_Rate,Organic_Matter_Content,Yield
2018-05-17,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,97,14,89,30,5.95,17.41,18.33,50,0.99,1.69,0.31,8.5,41.16,0.022,0.96,0.066,76,24.51,23.21,3,15.56,34,1.05,4.01,413.03,35,83,11,67,0,75,494,81,89,98,8,1,5,3,6,0.89,91,10,DAP,1,0,1,4,3,78
2018-05-17,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,97,14,74,35,5.53,16.5,17.69,30,0.5,0.48,0.24,6.45,32.53,0.043,1.45,0.032,72,15.54,15.62,3,16.42,17,0.87,2.68,302.23,30,75,6,256,9,100,465,74,89,72,22,4,3,4,9,0.66,92,8,Potash,1,0,1,10,4,72
2018-05-16,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,148,13,90,23,5.91,19.6,15.78,39,0.43,1.44,0.4,5.47,19.52,0.019,0.63,0.042,58,23.65,21.71,3,18.19,25,0.66,2.83,353.73,35,81,9,119,8,12,362,75,94,0,12,1,3,3,5,0.64,81,10,DAP,1,0,1,5,5,95
2018-05-16,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,148,13,88,27,5.54,19.64,19.11,46,0.91,0.91,0.24,8.38,49.72,0.033,0.82,0.081,56,29.93,21.38,3,18.57,37,0.37,3.45,421.1,27,79,7,112,6,63,307,81,95,93,92,5,10,2,8,0.56,97,9,Urea,1,1,0,4,5,73
2018-05-16,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,148,13,72,20,5.52,17.18,15.58,22,0.99,1.49,0.26,6.11,11.56,0.03,0.63,0.025,81,22.27,24.17,2,16.91,14,0.93,3.59,489.64,26,83,6,245,5,87,310,72,100,71,61,3,10,3,5,0.68,72,10,DAP,1,0,1,2,5,22
2018-05-15,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,156,12,72,23,5.98,18.18,19.95,47,0.53,1.82,0.35,6.15,18.53,0.016,1.26,0.045,51,21.58,21.94,3,15.76,20,0.41,3.16,310.73,31,68,12,250,5,60,463,80,93,100,50,1,10,5,5,0.62,78,9,Urea,0,1,1,8,6,82
2018-05-15,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,156,12,88,34,6.67,19.52,18.33,42,0.97,1.13,0.34,7.07,43.98,0.047,1.83,0.093,64,24.2,27.69,3,16.04,12,0.99,3.4,361.14,23,72,11,201,6,30,447,75,90,97,88,4,10,3,10,0.62,76,11,DAP,0,0,1,2,5,21
2018-05-15,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,156,12,77,27,5.72,15.1,15.85,35,0.71,0.87,0.42,9.38,11.85,0.012,0.81,0.056,65,26.08,23.63,3,17.74,17,0.91,2.51,487.31,23,78,9,58,6,86,323,85,82,62,85,3,10,5,7,0.41,88,12,Potash,0,0,0,2,2,54
2018-05-14,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,90,11,74,22,6.15,15.07,19.22,11,0.39,1.59,0.37,5.28,13.21,0.034,1.54,0.051,81,23.59,20.23,2,17.34,39,0.29,4.31,380.01,34,85,7,54,9,6,473,86,93,81,82,3,9,2,7,0.36,100,12,DAP,0,1,1,4,3,59
2018-05-14,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,90,11,90,28,6.33,16.94,17.4,35,0.82,1.11,0.5,4.05,33.85,0.021,0.64,0.038,65,29.18,21.65,2,17.39,23,0.57,4.46,449.57,23,69,8,90,2,52,442,72,94,53,78,2,7,4,6,0.83,79,9,Urea,0,0,0,3,4,12
2018-05-14,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,90,11,82,27,6.13,18.86,16.34,29,0.72,0.66,0.43,4.86,11.45,0.016,0.97,0.027,90,19.52,27.56,2,17.43,30,0.6,2.88,432.69,29,70,10,234,8,85,434,75,96,5,82,3,9,5,10,0.65,84,11,DAP,1,0,0,7,4,90
2018-05-13,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,158,10,84,31,6.58,15.41,15.35,11,0.82,0.9,0.45,9.09,16.74,0.01,0.53,0.069,86,21.02,28.34,3,15.24,21,0.69,4.65,323.74,22,63,8,69,7,37,467,73,95,29,49,1,5,4,7,0.87,95,10,DAP,1,0,0,3,5,71
2018-05-13,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,158,10,77,30,6.59,15.3,16.15,26,0.34,0.79,0.44,8.35,47.92,0.012,1.82,0.058,53,20.51,21.59,2,16.09,26,0.78,4.64,307.45,33,82,12,238,2,94,392,88,98,59,28,5,9,2,7,0.44,80,10,Urea,1,0,1,6,4,82
2018-05-13,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,158,10,80,20,5.9,16.48,18.87,34,0.51,1.84,0.42,8.43,47.8,0.033,1.63,0.082,68,28.2,27.48,2,18.74,20,0.31,4.92,324.74,29,83,10,259,3,94,434,78,83,17,44,4,9,2,9,0.41,89,8,DAP,0,1,0,5,1,86
2018-05-12,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,137,9,70,33,5.55,19.81,19.49,46,0.51,1.4,0.29,9.12,33.34,0.027,1.44,0.042,59,24.99,23.58,3,19.94,30,0.6,3.55,465.37,27,85,12,143,0,71,466,98,81,76,33,3,9,2,6,0.72,98,11,Urea,0,1,0,1,6,20
2018-05-12,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,137,9,81,25,6.69,16.35,15.27,14,0.93,1.96,0.41,8.4,21.1,0.047,1.08,0.096,73,20.91,21.23,2,15.06,10,0.91,3.58,417.16,22,60,12,244,4,69,475,94,87,80,93,3,7,5,7,0.32,98,12,DAP,1,0,0,8,1,62
2018-05-12,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,137,9,73,23,6.75,15.61,18.61,41,0.41,0.67,0.43,6.57,31.08,0.035,1.81,0.072,60,21.63,24.57,3,16.53,21,0.5,3.06,396.25,35,66,12,154,0,92,390,85,96,66,41,3,9,3,7,0.73,85,11,Potash,1,0,0,9,3,7
2018-05-11,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,98,8,86,25,6.09,16.12,19.24,47,0.53,1.64,0.28,6.13,15.27,0.048,1.21,0.09,67,22.29,24.38,2,16.83,13,0.21,4.24,320.94,23,84,7,161,7,27,429,90,99,19,37,4,8,5,6,0.48,81,9,Potash,0,0,0,3,6,41
2018-05-11,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,98,8,83,29,5.54,19.45,16.05,48,0.44,1.81,0.47,8.77,43.09,0.021,1.07,0.07,87,19.09,17.71,2,16.16,35,1.01,4.15,432.37,33,67,10,293,4,5,486,92,81,28,51,3,9,4,9,0.78,99,12,DAP,0,0,0,10,5,1
2018-05-11,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,98,8,72,23,6.29,17.38,15.01,11,0.75,1.66,0.28,5.28,28.94,0.044,1.76,0.06,69,29.93,19.75,3,18.0,27,0.83,4.65,395.59,22,85,12,52,2,88,345,75,96,90,34,2,8,3,7,0.49,85,9,Urea,0,1,0,6,1,7
2018-05-10,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,101,20,80,32,6.56,18.04,17.39,21,0.76,0.29,0.36,5.03,28.72,0.043,1.61,0.069,56,23.2,19.78,2,18.88,34,0.45,4.9,346.8,34,82,6,113,8,77,359,74,80,65,29,5,8,2,10,0.83,79,12,Potash,0,0,1,0,2,17
2018-05-10,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,101,20,87,29,5.61,16.54,17.01,30,0.74,1.83,0.25,6.38,34.89,0.023,1.15,0.038,57,20.68,29.02,2,16.86,21,1.06,4.1,365.43,28,65,12,272,10,28,452,79,91,58,0,5,10,5,6,0.83,81,9,Urea,0,0,1,5,2,32
2018-05-10,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,101,20,85,32,5.54,15.43,19.54,47,0.46,1.64,0.31,7.62,23.18,0.029,1.5,0.078,51,17.74,16.78,2,15.71,25,0.37,4.5,363.54,33,62,12,101,0,93,455,91,100,79,47,3,5,3,8,0.69,100,12,Urea,0,1,0,4,3,74
2018-05-09,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,148,19,83,26,6.29,18.26,17.4,16,0.83,0.42,0.21,8.03,38.34,0.033,1.05,0.062,78,16.56,23.08,3,15.44,33,1.05,3.2,455.45,23,72,9,230,10,87,472,80,91,48,45,1,8,4,9,0.53,76,10,Urea,1,0,0,1,4,65
2018-05-09,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,148,19,85,28,6.85,19.59,17.11,23,0.5,0.87,0.34,9.63,17.33,0.029,1.1,0.041,75,20.38,23.42,3,16.8,26,0.85,4.11,309.79,23,76,11,124,10,40,452,85,99,93,78,2,4,5,10,0.59,75,9,Potash,0,0,0,7,3,91
2018-05-09,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,148,19,70,28,5.56,18.55,19.4,35,0.72,0.82,0.45,6.35,49.35,0.024,1.55,0.03,56,16.79,25.38,3,16.13,23,0.65,3.32,326.05,35,79,12,90,1,28,431,95,91,97,54,2,9,2,10,0.51,77,12,DAP,0,0,0,0,4,31
2018-05-08,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,118,18,88,33,6.85,19.36,17.23,13,0.97,1.56,0.3,7.73,33.26,0.011,1.95,0.04,78,20.09,20.95,3,15.77,17,0.48,3.54,454.7,29,61,11,287,4,59,421,90,88,57,30,3,9,2,7,0.49,77,10,Urea,0,1,1,3,5,8
2018-05-08,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,118,18,75,24,6.66,15.95,15.38,22,0.76,1.48,0.25,9.84,24.73,0.033,1.26,0.021,72,24.85,23.69,2,18.91,12,0.37,3.38,478.89,31,75,6,217,8,39,496,90,95,12,42,2,10,3,9,0.7,76,10,Urea,1,1,0,8,2,24
2018-05-08,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,118,18,75,24,6.37,15.03,17.89,44,0.61,1.35,0.48,5.07,48.11,0.015,0.6,0.02,70,21.15,23.59,2,16.09,33,0.98,3.23,480.08,21,79,6,79,8,69,348,94,96,51,89,2,10,3,6,0.55,85,12,Potash,1,1,0,1,5,92
2018-05-07,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,117,17,81,34,6.85,17.22,19.79,46,0.99,0.22,0.31,7.97,39.83,0.043,1.33,0.063,82,20.91,21.38,3,15.69,23,0.89,2.8,330.07,35,85,10,184,0,36,324,72,82,91,82,5,5,5,9,0.85,93,12,Urea,1,1,1,8,3,91
2018-05-07,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,117,17,83,32,5.59,16.77,17.45,24,0.46,1.02,0.41,8.78,39.25,0.042,1.91,0.056,58,20.63,22.82,2,18.37,18,0.38,2.51,419.22,35,74,7,201,8,81,386,70,81,21,23,5,5,5,8,0.4,82,12,Urea,0,1,1,6,2,96
2018-05-07,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,117,17,73,29,6.13,17.3,17.78,24,0.44,0.78,0.35,4.19,37.96,0.029,1.92,0.04,89,19.05,15.14,3,19.41,28,0.75,3.9,393.26,30,79,10,198,6,74,490,72,88,10,5,1,10,2,7,0.44,93,8,Potash,0,0,1,0,2,73
2018-05-06,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,152,16,88,34,5.68,16.64,19.81,25,0.38,0.53,0.24,8.56,33.66,0.013,0.91,0.05,88,24.27,27.21,2,19.12,35,0.64,4.01,357.56,31,71,7,276,10,22,447,86,81,100,69,5,9,3,10,0.71,71,8,Potash,0,0,1,4,1,83
2018-05-06,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,152,16,89,25,5.56,17.98,18.38,16,0.79,0.24,0.34,6.89,43.31,0.036,1.69,0.032,73,16.67,27.52,3,18.16,10,0.64,4.16,389.38,27,80,9,298,10,96,466,90,86,68,75,4,8,2,10,0.37,76,10,Urea,0,0,1,3,1,10
2018-05-06,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,152,16,78,23,6.06,16.73,16.68,14,0.52,1.22,0.49,9.23,23.92,0.012,0.96,0.084,70,16.36,15.23,3,18.02,32,0.94,3.09,321.97,32,75,6,111,7,27,467,86,92,49,7,2,7,3,9,0.34,85,10,Potash,1,0,1,4,4,100
2018-05-05,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,98,15,90,24,5.78,17.88,17.83,28,0.51,0.42,0.42,4.03,26.36,0.037,1.24,0.037,77,19.46,17.61,2,19.44,22,1.01,3.33,359.07,34,80,7,189,4,92,386,88,97,28,54,4,3,5,9,0.49,74,10,Potash,0,0,1,8,1,16
2018-05-05,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,98,15,84,31,5.8,17.32,19.15,24,0.97,1.6,0.22,6.03,35.73,0.031,1.72,0.015,50,19.4,27.27,2,19.77,29,0.54,3.22,415.06,28,85,8,74,6,83,408,91,100,10,84,1,5,3,9,0.87,74,11,Urea,0,1,0,10,5,57
2018-05-05,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,98,15,80,25,6.68,16.45,19.23,21,0.46,1.89,0.45,7.57,12.69,0.033,0.73,0.079,83,20.34,23.16,3,19.58,15,0.91,4.37,405.42,22,77,11,57,0,63,306,99,81,91,10,5,10,5,8,0.36,70,10,Potash,1,0,1,1,2,99
2018-05-04,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,109,14,90,33,6.72,17.46,19.37,38,0.56,0.25,0.5,5.89,24.88,0.016,0.85,0.072,83,18.71,20.72,2,15.06,22,0.28,3.33,379.16,34,77,10,79,9,13,322,84,98,79,20,1,8,4,6,0.72,95,10,Urea,0,0,0,3,6,9
2018-05-04,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,109,14,80,35,5.78,19.82,16.03,29,0.63,1.74,0.31,8.98,38.12,0.015,1.77,0.093,89,24.76,28.84,3,18.15,35,0.3,2.65,361.42,31,71,9,242,2,26,387,73,82,72,6,1,3,4,5,0.83,78,9,Potash,0,0,0,4,1,28
2018-05-04,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,109,14,73,21,6.09,17.77,17.88,28,0.83,0.29,0.46,8.3,36.62,0.011,1.29,0.051,76,21.99,18.36,2,17.81,12,1.12,4.69,427.79,31,68,9,261,3,74,482,93,94,22,80,3,8,2,10,0.49,89,10,Urea,1,1,1,8,3,25
2018-05-03,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,147,13,82,29,5.54,18.85,17.08,27,0.79,0.87,0.24,8.12,25.93,0.036,1.12,0.019,63,24.43,24.83,2,16.92,28,0.28,2.85,453.22,35,76,10,298,4,85,491,78,85,89,45,4,5,2,9,0.74,95,9,Potash,1,0,0,4,2,75
2018-05-03,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,147,13,78,24,5.88,19.15,15.76,45,0.66,0.44,0.42,9.39,49.09,0.016,1.38,0.037,67,25.55,29.4,2,18.9,17,0.36,2.88,404.49,31,85,8,278,4,27,345,94,93,28,38,3,4,2,5,0.66,83,12,DAP,1,0,1,6,4,36
2018-05-03,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Long,Kharif,147,13,74,22,5.75,19.51,18.6,38,0.6,0.8,0.26,8.5,18.24,0.05,0.51,0.09,79,28.14,26.82,3,17.69,20,0.85,4.73,360.76,33,72,8,154,6,31,403,88,100,43,11,2,6,2,8,0.58,95,9,DAP,1,0,0,9,4,48
2018-05-02,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,110,12,74,35,5.93,15.3,18.04,37,0.77,0.83,0.34,7.23,42.71,0.043,0.94,0.034,63,19.03,27.27,2,18.55,31,0.54,3.3,327.88,20,63,8,229,9,91,379,94,89,39,11,4,4,5,7,0.61,73,10,Urea,1,1,1,9,6,10
2018-05-02,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,110,12,72,33,6.07,19.12,15.85,23,0.44,1.0,0.23,8.76,38.35,0.05,1.67,0.078,53,29.21,19.64,3,18.66,13,0.29,3.63,314.39,30,80,8,156,5,22,406,86,89,40,3,1,10,3,7,0.36,91,9,Potash,1,1,0,5,1,62
2018-05-02,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Medium,Kharif,110,12,71,31,6.78,17.27,15.29,15,0.37,1.57,0.35,8.1,11.92,0.023,1.39,0.02,54,25.53,18.2,2,16.21,14,0.49,4.82,397.74,30,70,6,254,0,22,360,94,84,12,44,2,10,5,9,0.59,78,11,Urea,0,0,0,3,1,22
2018-05-01,evening,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,106,11,88,32,6.33,17.5,15.25,44,0.49,0.24,0.35,7.89,43.58,0.036,1.27,0.073,82,17.93,26.5,3,16.57,15,0.56,2.69,396.25,30,80,8,75,8,38,487,76,82,86,38,2,4,3,8,0.85,78,12,DAP,1,1,1,9,3,49
2018-05-01,afternoon,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,106,11,76,32,6.19,19.03,16.29,21,0.66,1.15,0.31,9.23,34.56,0.039,1.01,0.098,80,23.29,18.65,3,16.2,20,0.77,4.62,414.77,23,80,6,280,2,72,329,83,98,9,39,2,3,3,7,0.75,90,11,Potash,0,0,1,5,4,36
2018-05-01,morning,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Germination,Short,Kharif,106,11,83,21,6.69,19.0,17.64,21,0.55,1.83,0.38,7.11,10.68,0.031,0.88,0.07,71,20.06,23.92,3,19.3,25,1.05,4.11,313.0,27,77,12,154,8,70,307,88,94,36,87,5,7,5,6,0.73,75,10,Urea,1,1,0,8,4,59
2018-04-30,evening,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Germination,Medium,Kharif,134,10,81,34,6.69,17.11,19.96,20,0.65,1.97,0.5,5.91,19.51,0.046,1.88,0.016,56,26.22,17.35,2,15.24,20,0.62,2.91,329.38,27,79,9,215,6,40,376,83,100,100,74,2,3,4,10,0.87,100,9,Potash,0,1,0,4,2,34
2018-04-30,afternoon,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Germination,Medium,Kharif,134,10,78,31,6.9,15.47,17.65,31,0.55,0.41,0.23,6.7,47.8,0.013,1.14,0.095,63,24.53,18.06,3,17.79,15,1.18,3.05,329.76,28,73,9,294,0,32,343,72,81,10,57,2,8,2,8,0.62,85,8,DAP,1,0,1,9,4,84
2018-04-30,morning,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Germination,Medium,Kharif,134,10,89,25,6.2,16.47,16.93,10,0.35,0.26,0.32,7.01,44.93,0.036,0.99,0.096,77,24.29,20.2,3,17.39,33,0.67,3.23,324.7,23,82,12,170,3,22,386,88,86,92,89,2,8,4,10,0.72,93,12,Potash,0,1,0,8,6,32
2018-04-29,evening,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Germination,Long,Kharif,147,9,85,35,6.01,17.53,19.8,46,0.31,1.47,0.45,7.07,23.64,0.031,1.5,0.083,67,26.08,17.06,3,19.99,38,0.59,3.03,491.26,32,79,11,257,0,3,339,94,84,38,22,5,6,5,9,0.34,97,10,DAP,0,0,1,7,4,79
2018-04-29,afternoon,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Germination,Long,Kharif,147,9,83,27,5.66,15.18,15.12,34,0.96,1.9,0.38,6.02,46.82,0.019,1.15,0.06,85,15.88,25.57,2,15.34,23,1.1,3.94,472.72,31,78,8,289,3,31,461,80,93,11,50,2,4,4,7,0.44,76,12,DAP,1,1,1,2,6,95
2018-04-29,morning,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Germination,Long,Kharif,147,9,80,24,5.61,17.02,15.27,14,0.34,0.27,0.21,7.36,28.81,0.03,1.68,0.043,81,15.14,24.21,3,15.78,29,0.57,4.49,456.18,30,83,12,233,5,81,454,93,81,33,7,1,10,5,6,0.42,84,11,Potash,1,1,0,10,3,87
2018-04-28,evening,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Germination,Medium,Kharif,126,8,86,30,6.49,17.85,17.96,19,0.75,1.21,0.27,7.5,43.41,0.018,1.64,0.025,76,26.49,22.18,3,17.8,24,0.77,4.94,477.64,28,70,10,289,7,61,497,89,84,11,69,3,7,4,6,0.33,91,11,Urea,1,1,1,2,3,18
2018-04-28,afternoon,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Germination,Medium,Kharif,126,8,86,24,6.11,19.31,18.36,50,0.97,0.3,0.25,6.85,33.12,0.048,1.94,0.096,80,25.81,15.58,2,15.64,18,0.54,2.51,445.91,29,67,11,163,9,62,316,86,83,13,4,1,9,4,8,0.66,78,10,DAP,0,1,1,9,6,33
2018-04-28,morning,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Germination,Medium,Kharif,126,8,79,29,5.79,16.6,15.38,43,0.52,1.43,0.4,7.31,23.14,0.043,1.41,0.099,80,16.47,16.09,2,18.35,36,0.48,3.03,474.64,34,81,6,94,4,3,449,80,80,72,84,3,3,3,9,0.67,82,11,Potash,1,1,1,4,1,51
2018-04-27,evening,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Germination,Long,Kharif,154,20,80,26,5.53,15.1,16.9,12,0.88,0.3,0.21,7.57,31.01,0.035,1.09,0.015,59,28.88,28.5,2,16.94,13,1.0,3.32,437.73,24,64,11,165,9,19,352,74,88,79,20,4,5,2,6,0.35,94,8,Urea,0,0,1,8,6,93
2018-04-27,afternoon,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Germination,Long,Kharif,154,20,90,31,6.74,18.39,18.71,38,0.48,1.28,0.47,9.07,36.68,0.012,1.63,0.046,66,26.07,24.49,3,18.02,37,0.32,4.18,330.43,25,81,7,97,6,35,311,89,92,65,6,4,5,2,10,0.34,99,9,Urea,0,0,1,6,1,35
2018-04-27,morning,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Germination,Long,Kharif,154,20,89,34,6.42,15.56,16.75,22,0.34,0.23,0.43,8.07,25.17,0.036,0.72,0.098,84,27.4,18.19,2,16.24,36,0.54,3.46,422.01,31,68,11,259,5,67,302,93,81,94,13,1,10,4,8,0.84,80,10,Potash,1,1,0,1,3,10
2018-04-26,evening,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Germination,Medium,Kharif,129,19,81,34,6.94,17.41,19.67,47,0.81,0.4,0.31,9.41,41.12,0.049,0.63,0.093,52,20.85,15.86,3,18.59,10,0.21,4.59,362.85,20,66,9,138,3,93,362,76,95,89,25,2,4,4,6,0.9,85,8,Potash,1,1,1,5,2,42
2018-04-26,afternoon,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Germination,Medium,Kharif,129,19,78,30,5.96,16.76,18.2,26,0.32,1.44,0.37,5.28,12.32,0.038,1.8,0.02,75,22.95,24.73,2,15.76,35,0.32,4.14,440.52,31,69,6,251,3,98,489,70,81,7,98,1,3,4,5,0.66,71,10,Urea,0,0,0,1,2,17
2018-04-26,morning,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Germination,Medium,Kharif,129,19,80,20,6.94,16.61,17.64,42,0.9,0.68,0.22,7.34,12.09,0.014,1.77,0.032,89,24.48,29.51,3,16.48,17,0.86,3.59,445.91,28,85,7,287,7,74,373,95,100,79,59,2,9,5,7,0.57,97,10,DAP,0,1,1,5,6,92
2018-04-25,evening,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Germination,Long,Kharif,141,18,86,25,6.51,19.78,17.75,41,0.56,1.01,0.38,5.11,23.76,0.049,1.27,0.077,78,28.34,21.57,3,18.65,34,0.96,3.84,450.97,24,64,7,125,6,93,472,98,91,83,83,4,9,2,10,0.55,79,12,Urea,0,1,1,7,3,73
2018-04-25,afternoon,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Germination,Long,Kharif,141,18,72,23,5.75,19.75,19.57,37,0.6,1.21,0.28,6.43,35.58,0.034,1.82,0.064,86,20.32,28.64,3,18.5,40,0.71,4.51,340.78,25,83,9,114,8,22,330,83,94,34,99,1,10,3,6,0.49,91,8,Urea,1,0,1,6,6,5
