Date,TimeOfDay,LAT,LON,TS,T2M,RH2M,WS2M,T2MDEW,GWETTOP,CLOUD_AMT,PRECTOTCORR,Crop_Stage,Rice_Crop_Variety,Season,Duration,Day_of_Leaf_Development,Boron,Soil_ph,Phosphorus,Potassium,Molybdenum,Iron,Sodium,Chlorine,Nickel,Nitrogen,Magnesium,Calcium,Sulphur,Zinc,Copper,Manganese,Soil_Sensitivity_Highly,Soil_Sensitivity_Moderate,Soil_Sensitivity_Insensitive,Leaf_Production_High_Sensitivity_Short,Leaf_Production_High_Sensitivity_Long,Leaf_Production_Low_Sensitivity_Short,Leaf_Production_Low_Sensitivity_Long,Leaf_Initiation_Plastochron,Leaf_Elongation,Leaf_Expansion,Plastochron_Interval,Leaf_Length,Leaf_Width,Leaf_Count,Leaf_Sheath_Length,Lower_Leaf_Length,Lower_Leaf_Width,Middle_Leaf_Length,Middle_Leaf_Width,Flag_Leaf_Length,Flag_Leaf_Width,Vegetative_Duration_Short,Vegetative_Duration_Long,Fungal_Diseases,Protective_Fungicides,Systemic_Fungicides,Curative_Fungicides,Plant_Hormones,Lower_Leaves_Area,Middle_Leaves_Area,Flag_Leaf_Top_Area,Senescence_Initiation,Senescence_Middle_Phase,Senescence_Full_Phase,Light_Intensity_Low,Light_Intensity_Moderate,Light_Intensity_High,Flood_Depth_Ideal,Flood_Depth_Acceptable,Flood_Depth_Excessive,Humidity_Low,Humidity_Moderate,Humidity_High,Humidity_Very_High,Water,Temperature,Radiation,Yield
2021-09-20,evening,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,114,15,0.84,6.08,2.43,17.86,0.036,4.58,17.29,1.22,0.026,18.37,56,24.04,16.69,1.81,0.26,31.45,12,16,18,14,14,18,18,3,1.18,22,4,27,1.31,17,66,22,0.8,45,1.28,24,0.97,64,96,Sheath Blight (Rhizoctonia solani),Chlorothalonil,Pyraclostrobin,Hexaconazole,Auxins,35,42,59,62,77,94,1,14,16,5,12,18,21,54,84,117,5.0,33.22,419.31,85.7
2021-09-21,morning,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,100,16,0.87,6.21,2.41,16.34,0.038,8.0,18.26,1.91,0.052,15.34,41,23.74,20.36,1.15,0.26,41.79,14,16,17,14,16,18,16,3,1.25,37,5,35,1.32,17,57,18,0.92,37,1.49,24,0.95,81,126,Rice Blast (Magnaporthe oryzae),Copper-based fungicides,Tebuconazole,Hexaconazole,Auxins,30,45,60,50,81,105,2,12,14,8,15,19,40,57,82,116,4.06,20.9,490.81,12.74
2021-09-21,afternoon,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,105,16,0.57,6.49,2.75,16.98,0.041,6.93,18.88,0.39,0.083,17.28,33,19.62,23.01,1.69,0.35,43.28,14,16,16,12,14,16,18,3,1.21,40,5,47,1.29,13,70,16,1.08,39,1.06,26,0.87,77,116,Sheath Blight (Rhizoctonia solani),Copper-based fungicides,Azoxystrobin,Hexaconazole,Gibberellins,36,45,58,70,85,90,2,13,15,10,14,19,11,56,84,110,4.76,27.54,323.76,2.23
2021-09-21,evening,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,90,16,0.97,6.01,2.04,17.97,0.027,8.97,17.45,1.19,0.043,19.91,31,28.63,15.12,1.76,0.21,44.59,14,14,16,13,16,16,18,5,1.22,29,4,29,1.1,13,53,17,0.95,44,1.48,22,0.92,89,119,Leaf Smut (Entyloma oryzae),Mancozeb,Propiconazole,Triadimefon,Auxins,30,54,60,51,88,114,1,12,14,5,13,16,40,51,86,100,3.45,30.36,323.88,92.98
2021-09-22,morning,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,124,17,0.89,6.79,2.69,18.56,0.049,9.59,17.88,0.21,0.029,15.53,35,27.43,19.91,0.97,0.32,49.07,12,15,17,12,15,17,18,5,1.14,47,5,23,1.27,14,55,16,0.97,36,1.2,28,0.85,62,94,Brown Spot (Bipolaris oryzae),Mancozeb,Propiconazole,Triadimefon,Auxins,38,47,54,69,88,91,0,12,14,5,14,20,44,54,87,111,4.45,31.51,349.24,78.4
2021-09-22,afternoon,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,98,17,0.73,6.39,2.54,15.42,0.027,9.52,18.09,1.93,0.083,15.54,35,16.15,15.87,1.96,0.49,47.33,12,15,18,14,15,17,17,3,1.11,46,4,37,1.35,17,65,25,1.01,45,1.49,22,0.98,63,112,Rice Blast (Magnaporthe oryzae),Copper-based fungicides,Azoxystrobin,Triadimefon,Auxins,35,52,68,55,75,105,0,13,15,5,12,19,45,60,81,113,2.76,30.88,329.2,2.14
2021-09-22,evening,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,91,17,0.45,5.97,2.7,19.54,0.04,7.6,15.12,1.61,0.052,16.46,55,23.48,17.72,1.3,0.24,14.74,13,16,16,14,14,18,16,4,1.14,30,5,41,1.33,14,57,24,0.82,50,1.15,26,0.96,84,107,Rice Blast (Magnaporthe oryzae),Copper-based fungicides,Tebuconazole,Hexaconazole,Brassinosteroids,32,52,69,55,71,114,0,13,14,7,14,15,22,57,90,103,3.5,33.01,449.97,54.27
2021-09-23,morning,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,134,18,0.79,6.88,2.84,15.8,0.028,9.25,16.66,1.72,0.092,16.18,51,27.32,23.25,0.94,0.27,34.12,13,14,16,14,14,16,18,3,1.22,22,5,35,1.12,16,50,16,0.81,30,1.18,22,0.94,83,104,Leaf Smut (Entyloma oryzae),Copper-based fungicides,Propiconazole,Hexaconazole,Auxins,36,49,62,59,73,95,0,14,16,8,10,19,16,68,70,103,2.98,21.75,343.02,88.4
2021-09-23,afternoon,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,97,18,0.95,6.52,2.67,16.02,0.042,4.27,18.07,1.59,0.013,15.33,44,21.12,25.02,0.67,0.36,21.0,12,15,16,14,15,16,17,3,1.47,39,3,33,1.09,13,60,18,1.05,30,1.18,30,0.82,77,91,Brown Spot (Bipolaris oryzae),Mancozeb,Azoxystrobin,Triadimefon,Gibberellins,38,43,63,66,74,106,1,13,14,7,11,20,24,50,89,118,3.84,23.72,429.06,23.7
2021-09-23,evening,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,122,18,0.72,6.77,2.54,16.79,0.033,6.34,17.21,0.55,0.043,15.19,59,18.88,28.42,0.68,0.45,30.46,12,15,17,13,16,17,16,5,1.39,27,4,39,1.26,12,58,25,1.19,44,1.28,20,0.95,87,90,Sheath Blight (Rhizoctonia solani),Copper-based fungicides,Azoxystrobin,Triadimefon,Brassinosteroids,32,40,52,60,83,90,0,14,14,5,12,16,43,55,70,120,4.2,22.9,385.31,97.2
2021-09-24,morning,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,112,19,0.56,6.03,2.57,16.62,0.018,5.57,18.19,1.6,0.077,15.59,33,23.53,21.76,1.88,0.24,33.92,14,15,16,13,16,18,17,3,1.42,48,4,41,1.4,16,52,24,0.8,44,1.14,26,0.84,80,106,Rice Blast (Magnaporthe oryzae),Copper-based fungicides,Azoxystrobin,Triadimefon,Cytokinins,33,57,66,59,77,96,1,12,16,6,13,19,3,68,85,96,3.87,28.12,485.45,0.02
2021-09-24,afternoon,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,106,19,0.73,6.51,2.85,17.41,0.048,6.18,19.44,1.6,0.052,17.58,24,22.8,16.45,1.26,0.38,26.9,14,15,17,14,14,17,17,3,1.0,37,4,22,1.28,17,50,20,1.05,43,1.02,26,1.0,86,99,Brown Spot (Bipolaris oryzae),Chlorothalonil,Propiconazole,Triadimefon,Brassinosteroids,33,40,52,55,84,114,1,12,15,10,10,16,7,54,80,120,2.83,26.69,319.76,59.27
2021-09-24,evening,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,125,19,0.77,6.82,2.35,17.64,0.039,5.5,18.78,1.2,0.051,18.99,35,24.27,24.17,1.47,0.34,26.12,14,15,18,12,15,16,16,5,1.05,40,3,29,1.36,18,61,23,0.86,36,1.24,30,0.91,75,120,Leaf Smut (Entyloma oryzae),Mancozeb,Propiconazole,Hexaconazole,Auxins,39,41,60,62,75,105,2,13,15,10,11,18,14,66,85,116,2.97,24.43,334.04,4.41
2021-09-25,morning,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,94,20,0.33,6.54,2.95,18.38,0.024,4.73,19.62,1.58,0.028,16.32,32,20.04,18.36,1.3,0.3,17.03,14,16,16,13,15,16,16,5,1.11,29,3,31,1.3,13,57,15,0.86,36,1.04,26,0.82,72,125,Sheath Blight (Rhizoctonia solani),Chlorothalonil,Propiconazole,Triadimefon,Brassinosteroids,38,55,54,68,81,99,1,13,15,7,15,18,5,64,83,114,2.58,23.4,416.14,76.61
2021-09-25,afternoon,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,136,20,0.87,6.64,2.72,17.81,0.031,8.38,16.09,0.97,0.047,17.91,21,15.96,15.96,1.56,0.43,15.09,12,16,17,14,14,18,18,3,1.27,22,4,27,1.49,12,52,17,0.9,36,1.46,24,0.91,78,110,Leaf Smut (Entyloma oryzae),Chlorothalonil,Propiconazole,Hexaconazole,Cytokinins,39,42,50,67,88,119,0,12,14,6,13,20,47,63,81,113,3.03,33.46,491.04,78.22
2021-09-25,evening,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,100,20,0.58,6.87,2.3,16.09,0.021,4.96,19.19,1.72,0.095,15.24,40,28.23,20.79,1.86,0.4,28.72,12,14,16,14,15,18,18,4,1.02,26,3,35,1.18,18,68,24,0.93,50,1.41,29,0.82,62,93,Leaf Smut (Entyloma oryzae),Mancozeb,Propiconazole,Hexaconazole,Gibberellins,37,45,56,50,71,91,0,13,15,10,10,15,33,56,75,99,4.11,32.03,304.06,28.98
2021-09-26,morning,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,96,10,0.83,6.7,2.92,16.67,0.011,6.24,19.45,1.86,0.021,16.79,46,16.43,22.66,0.91,0.45,35.09,12,14,16,12,15,16,17,5,1.29,21,5,46,1.07,14,56,16,1.03,37,1.2,20,0.84,86,116,Rice Blast (Magnaporthe oryzae),Copper-based fungicides,Propiconazole,Triadimefon,Cytokinins,34,47,51,70,74,101,1,13,14,6,13,16,25,68,81,116,4.88,25.42,321.05,54.24
2021-09-26,afternoon,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,91,10,0.89,5.75,2.87,18.05,0.016,5.23,16.11,0.87,0.086,18.71,58,18.36,26.85,1.88,0.22,34.82,12,16,17,14,16,18,16,4,1.21,37,4,33,1.36,13,56,18,1.0,36,1.38,23,0.86,70,126,Brown Spot (Bipolaris oryzae),Copper-based fungicides,Propiconazole,Hexaconazole,Gibberellins,38,44,55,52,71,118,0,13,16,8,14,17,32,56,89,91,3.67,32.66,350.83,49.7
2021-09-26,evening,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,100,10,0.73,6.99,2.89,15.43,0.04,5.12,16.64,0.4,0.065,19.6,56,16.55,27.58,1.91,0.4,16.29,13,16,17,14,15,17,16,5,1.19,31,4,38,1.34,13,67,24,1.07,42,1.18,26,0.88,66,113,Sheath Blight (Rhizoctonia solani),Copper-based fungicides,Pyraclostrobin,Triadimefon,Gibberellins,39,41,70,63,75,103,1,13,14,9,14,15,22,62,85,101,3.19,24.29,412.2,65.2
2021-09-27,morning,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,105,11,0.84,6.75,2.89,17.77,0.022,6.11,16.34,1.89,0.092,17.52,30,21.18,27.75,1.83,0.28,17.98,12,14,18,12,16,17,17,5,1.46,28,5,25,1.06,18,69,24,1.02,43,1.06,23,0.82,86,130,Leaf Smut (Entyloma oryzae),Chlorothalonil,Propiconazole,Triadimefon,Brassinosteroids,40,57,67,56,71,115,1,12,15,6,11,16,9,61,86,91,4.49,30.35,462.2,63.32
2021-09-27,afternoon,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,131,11,0.42,6.65,2.19,15.74,0.041,5.81,16.3,1.38,0.04,16.53,31,19.79,16.78,1.2,0.44,10.88,12,15,18,12,15,16,16,5,1.38,25,4,31,1.41,15,62,19,0.89,30,1.13,23,0.95,61,113,Rice Blast (Magnaporthe oryzae),Copper-based fungicides,Tebuconazole,Triadimefon,Cytokinins,36,46,58,61,77,98,1,12,15,8,10,15,2,56,73,92,4.5,25.33,467.39,53.43
2021-09-27,evening,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,133,11,0.9,6.83,2.89,16.6,0.048,7.92,16.7,0.45,0.094,15.05,27,16.71,28.27,0.84,0.22,35.76,14,14,18,13,16,17,16,4,1.33,31,3,21,1.49,12,66,20,0.93,48,1.1,26,0.82,72,112,Sheath Blight (Rhizoctonia solani),Mancozeb,Pyraclostrobin,Triadimefon,Auxins,31,48,52,52,78,114,1,14,15,8,13,16,42,64,87,117,4.71,29.91,354.9,28.95
2021-09-28,morning,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,138,12,0.96,5.53,2.79,16.47,0.047,8.77,19.39,0.98,0.094,15.19,46,24.23,27.13,1.15,0.35,20.1,13,15,17,14,16,18,16,5,1.25,29,4,50,1.45,15,63,23,1.18,47,1.17,30,0.91,71,105,Rice Blast (Magnaporthe oryzae),Copper-based fungicides,Pyraclostrobin,Triadimefon,Gibberellins,39,56,61,66,74,115,2,13,16,7,15,19,18,55,87,117,2.52,29.6,325.13,27.68
2021-09-28,afternoon,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,100,12,0.44,6.61,2.36,18.88,0.016,7.26,15.32,0.24,0.039,18.36,52,18.41,23.64,1.02,0.29,29.11,13,16,18,14,15,18,16,5,1.08,32,3,22,1.02,16,58,20,1.06,33,1.43,22,0.87,63,97,Sheath Blight (Rhizoctonia solani),Copper-based fungicides,Pyraclostrobin,Hexaconazole,Gibberellins,31,41,65,57,73,113,1,14,14,7,11,19,34,64,70,97,4.4,25.06,475.0,30.79
2021-09-28,evening,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,120,12,0.74,6.26,2.39,18.09,0.014,6.58,17.84,1.84,0.084,15.64,20,27.86,16.41,0.66,0.23,43.28,14,15,18,14,14,16,18,3,1.06,33,4,31,1.37,15,56,20,1.16,36,1.45,29,1.0,77,112,Rice Blast (Magnaporthe oryzae),Mancozeb,Tebuconazole,Triadimefon,Gibberellins,35,59,59,56,88,110,1,14,14,10,12,15,17,63,87,108,3.19,30.01,458.62,13.62
2021-09-29,morning,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,117,13,0.8,6.21,2.78,15.44,0.046,8.66,17.42,0.78,0.089,17.87,59,22.8,21.16,1.63,0.35,24.09,12,16,18,13,14,17,17,5,1.28,43,5,25,1.44,14,50,17,1.01,43,1.36,21,0.87,70,101,Leaf Smut (Entyloma oryzae),Mancozeb,Azoxystrobin,Hexaconazole,Cytokinins,36,60,62,70,70,120,2,14,16,6,13,17,43,56,87,119,3.99,32.14,346.78,15.08
2021-09-29,afternoon,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,106,13,0.34,6.78,2.56,16.57,0.016,8.6,15.29,0.6,0.032,15.23,29,25.08,19.59,1.6,0.32,31.25,13,14,18,12,16,17,17,3,1.45,27,4,35,1.41,18,57,25,1.12,46,1.12,26,0.88,79,125,Sheath Blight (Rhizoctonia solani),Mancozeb,Azoxystrobin,Hexaconazole,Brassinosteroids,33,56,64,52,88,112,1,14,16,10,10,19,17,63,88,92,3.57,28.24,306.76,73.63
2021-09-29,evening,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,136,13,0.73,6.31,2.73,15.33,0.034,6.65,16.56,0.93,0.019,15.52,40,15.32,26.41,0.56,0.35,48.12,14,16,16,13,14,16,18,5,1.04,21,3,35,1.35,16,60,16,0.83,39,1.22,27,0.92,65,120,Sheath Blight (Rhizoctonia solani),Chlorothalonil,Azoxystrobin,Hexaconazole,Cytokinins,33,56,61,51,71,98,2,12,16,6,11,19,25,58,87,119,3.22,28.68,481.31,55.86
2021-09-30,morning,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,122,14,0.67,5.66,2.17,18.84,0.029,4.22,16.15,1.93,0.067,16.18,22,25.06,16.32,0.72,0.31,28.56,13,15,16,12,16,16,18,3,1.03,45,3,44,1.1,17,67,24,1.13,39,1.1,23,0.83,81,125,Brown Spot (Bipolaris oryzae),Copper-based fungicides,Tebuconazole,Triadimefon,Brassinosteroids,39,48,62,65,86,95,1,13,16,5,12,17,47,65,87,98,4.48,27.52,428.11,18.43
2021-09-30,afternoon,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,110,14,0.9,5.61,2.72,17.88,0.016,7.23,16.84,1.98,0.033,16.67,46,24.85,19.68,1.26,0.43,22.36,12,14,17,14,16,16,18,4,1.43,41,4,40,1.11,17,61,16,1.18,39,1.37,25,0.97,83,119,Sheath Blight (Rhizoctonia solani),Chlorothalonil,Pyraclostrobin,Triadimefon,Brassinosteroids,40,60,62,57,73,100,1,12,14,5,15,19,19,51,73,110,3.53,21.82,499.19,38.9
2021-09-30,evening,13.25,75.25,24.5,24.18,89.52,1.64,22.25,0.91,89.25,12.01,Leaf_Development,Medium,Rabi,96,14,0.43,5.8,2.61,18.58,0.022,9.6,17.15,0.61,0.06,16.17,24,22.32,23.26,1.57,0.3,35.56,12,16,18,13,14,17,16,5,1.45,44,5,43,1.38,14,50,18,0.93,31,1.4,27,0.81,63,122,Leaf Smut (Entyloma oryzae),Copper-based fungicides,Pyraclostrobin,Hexaconazole,Brassinosteroids,33,54,70,66,85,111,2,13,14,10,12,15,0,58,90,96,3.27,23.1,469.4,60.67
2021-10-01,morning,13.25,75.25,24.97,24.66,88.34,1.04,22.5,0.93,85.51,12.47,Leaf_Development,Medium,Rabi,130,15,0.93,5.9,2.48,15.14,0.019,4.28,15.12,1.14,0.035,17.97,33,27.97,19.17,0.94,0.41,39.75,14,16,17,12,16,17,17,3,1.18,47,3,50,1.05,17,55,25,1.02,47,1.43,29,0.96,84,105,Sheath Blight (Rhizoctonia solani),Mancozeb,Tebuconazole,Triadimefon,Auxins,37,59,55,63,70,103,0,13,15,5,15,20,49,52,70,110,3.89,24.31,371.92,81.56
2021-10-01,afternoon,13.25,75.25,24.97,24.66,88.34,1.04,22.5,0.93,85.51,12.47,Leaf_Development,Medium,Rabi,132,15,0.9,5.88,2.45,18.29,0.025,8.9,15.56,1.48,0.025,19.18,45,21.78,22.17,1.19,0.24,42.24,14,15,16,14,16,16,17,5,1.33,43,4,39,1.07,17,52,23,1.02,36,1.21,27,0.81,90,100,Rice Blast (Magnaporthe oryzae),Copper-based fungicides,Propiconazole,Hexaconazole,Brassinosteroids,34,60,61,51,85,109,2,14,16,9,11,19,24,67,79,117,4.55,30.86,396.56,48.06
2021-10-01,evening,13.25,75.25,24.97,24.66,88.34,1.04,22.5,0.93,85.51,12.47,Leaf_Development,Medium,Rabi,127,15,0.43,6.88,2.53,16.43,0.021,7.55,17.9,1.29,0.084,17.71,24,24.61,24.11,1.83,0.21,29.13,14,16,18,14,16,16,16,3,1.32,28,4,47,1.45,17,70,17,1.2,50,1.31,22,0.87,60,110,Brown Spot (Bipolaris oryzae),Mancozeb,Azoxystrobin,Triadimefon,Cytokinins,30,42,63,59,80,104,0,12,15,6,10,19,44,68,84,118,4.97,24.64,476.82,30.22
2021-10-02,morning,13.25,75.25,24.97,24.66,88.34,1.04,22.5,0.93,85.51,12.47,Leaf_Development,Medium,Rabi,117,16,0.34,6.68,2.07,15.41,0.014,6.6,19.52,0.33,0.014,19.59,36,25.85,16.17,0.63,0.33,10.07,14,16,18,13,14,18,16,3,1.28,33,5,39,1.04,12,63,25,0.84,32,1.18,21,0.88,83,128,Sheath Blight (Rhizoctonia solani),Mancozeb,Azoxystrobin,Hexaconazole,Auxins,35,54,53,57,74,103,0,14,15,10,14,16,36,59,83,109,3.03,32.25,475.86,83.0
2021-10-02,afternoon,13.25,75.25,24.97,24.66,88.34,1.04,22.5,0.93,85.51,12.47,Leaf_Development,Medium,Rabi,105,16,0.66,6.46,2.56,15.73,0.018,7.97,19.67,1.83,0.036,16.82,49,19.13,24.91,0.79,0.35,28.91,12,14,17,14,14,18,16,3,1.46,44,5,37,1.31,15,62,15,1.17,47,1.49,24,0.81,72,129,Leaf Smut (Entyloma oryzae),Chlorothalonil,Azoxystrobin,Hexaconazole,Gibberellins,34,48,50,63,87,110,2,13,14,6,15,15,15,64,80,112,2.97,21.29,425.95,60.21
2021-10-02,evening,13.25,75.25,24.97,24.66,88.34,1.04,22.5,0.93,85.51,12.47,Leaf_Development,Medium,Rabi,125,16,0.63,6.17,2.65,18.66,0.039,4.92,16.03,1.1,0.032,19.3,47,28.25,19.15,1.45,0.28,28.24,14,16,16,14,16,18,17,5,1.4,45,5,42,1.09,16,50,25,1.18,44,1.12,27,0.85,76,113,Brown Spot (Bipolaris oryzae),Chlorothalonil,Propiconazole,Triadimefon,Cytokinins,30,50,57,56,77,113,2,13,16,5,11,16,50,61,81,114,4.98,20.79,303.25,36.89
2021-10-03,morning,13.25,75.25,24.97,24.66,88.34,1.04,22.5,0.93,85.51,12.47,Leaf_Development,Medium,Rabi,123,17,0.75,6.68,2.81,19.43,0.016,7.2,18.66,1.35,0.026,17.31,38,16.75,19.64,1.25,0.42,40.95,14,14,18,12,16,18,17,4,1.31,21,3,34,1.44,13,56,15,1.01,48,1.47,22,0.86,72,108,Brown Spot (Bipolaris oryzae),Mancozeb,Propiconazole,Triadimefon,Auxins,32,55,59,50,72,110,0,13,16,5,12,17,2,61,73,101,3.42,27.21,309.49,81.48
2021-10-03,afternoon,13.25,75.25,24.97,24.66,88.34,1.04,22.5,0.93,85.51,12.47,Leaf_Development,Medium,Rabi,90,17,0.45,6.69,2.01,16.2,0.047,7.73,19.2,0.84,0.091,19.8,45,23.66,18.22,1.15,0.24,24.02,13,14,18,14,14,18,18,4,1.49,49,5,40,1.26,17,68,15,1.08,30,1.25,23,0.92,66,107,Rice Blast (Magnaporthe oryzae),Mancozeb,Pyraclostrobin,Hexaconazole,Brassinosteroids,39,57,67,63,81,97,0,13,16,6,11,18,27,60,72,104,3.15,21.2,321.81,30.16
2021-10-03,evening,13.25,75.25,24.97,24.66,88.34,1.04,22.5,0.93,85.51,12.47,Leaf_Development,Medium,Rabi,106,17,0.81,6.7,2.56,18.01,0.03,7.75,19.57,1.26,0.087,19.43,25,29.2,26.53,0.9,0.46,29.43,12,14,18,13,15,18,17,4,1.13,25,3,48,1.22,16,65,17,1.04,47,1.07,30,0.8,62,96,Leaf Smut (Entyloma oryzae),Mancozeb,Pyraclostrobin,Hexaconazole,Cytokinins,34,53,55,61,85,115,1,13,15,5,10,17,10,53,75,104,3.81,33.09,435.34,77.53
2021-10-04,morning,13.25,75.25,24.97,24.66,88.34,1.04,22.5,0.93,85.51,12.47,Leaf_Development,Medium,Rabi,112,18,0.62,6.24,2.13,15.09,0.014,8.4,18.83,0.66,0.058,18.39,30,22.9,26.3,1.99,0.48,10.34,14,16,18,14,15,17,18,4,1.1,20,5,47,1.43,13,63,20,1.0,40,1.12,28,0.81,83,94,Sheath Blight (Rhizoctonia solani),Mancozeb,Pyraclostrobin,Hexaconazole,Brassinosteroids,40,41,50,53,72,91,0,12,16,5,11,17,21,68,82,112,3.73,27.23,396.65,34.11
2021-10-04,afternoon,13.25,75.25,24.97,24.66,88.34,1.04,22.5,0.93,85.51,12.47,Leaf_Development,Medium,Rabi,121,18,0.3,6.77,2.84,19.45,0.044,9.88,19.9,1.46,0.061,17.33,36,27.61,22.25,0.9,0.32,16.91,12,14,17,13,15,18,18,5,1.37,34,5,21,1.2,12,59,22,1.12,37,1.07,27,0.95,60,96,Rice Blast (Magnaporthe oryzae),Copper-based fungicides,Azoxystrobin,Triadimefon,Auxins,37,42,57,61,71,116,2,13,15,5,15,20,34,69,80,90,3.81,26.67,491.72,8.03
2021-10-04,evening,13.25,75.25,24.97,24.66,88.34,1.04,22.5,0.93,85.51,12.47,Leaf_Development,Medium,Rabi,118,18,0.89,6.72,2.57,17.07,0.036,9.11,18.81,0.36,0.056,15.57,56,28.21,16.69,0.88,0.28,37.5,14,15,18,14,16,17,16,4,1.31,22,3,26,1.31,15,60,24,0.83,34,1.27,21,0.89,82,123,Sheath Blight (Rhizoctonia solani),Chlorothalonil,Tebuconazole,Hexaconazole,Auxins,31,56,51,54,88,110,1,13,16,9,14,20,45,65,77,108,4.88,28.16,349.87,54.97
2021-10-05,morning,13.25,75.25,24.97,24.66,88.34,1.04,22.5,0.93,85.51,12.47,Leaf_Development,Medium,Rabi,122,19,0.93,6.02,2.09,19.85,0.031,4.17,17.68,0.9,0.031,16.92,41,18.11,21.17,1.44,0.23,33.94,12,16,17,12,16,17,17,5,1.13,49,3,40,1.21,18,57,22,1.01,45,1.08,20,0.99,72,110,Brown Spot (Bipolaris oryzae),Copper-based fungicides,Azoxystrobin,Triadimefon,Cytokinins,31,56,58,63,89,104,2,12,15,10,15,20,10,58,89,90,3.57,21.16,385.53,13.34
2021-10-05,afternoon,13.25,75.25,24.97,24.66,88.34,1.04,22.5,0.93,85.51,12.47,Leaf_Development,Medium,Rabi,106,19,0.34,6.45,2.95,18.98,0.013,5.4,16.69,0.27,0.047,16.87,50,19.44,19.34,1.26,0.5,43.52,13,14,18,14,14,16,16,5,1.37,37,4,34,1.44,12,50,18,1.07,36,1.08,24,0.82,77,127,Sheath Blight (Rhizoctonia solani),Chlorothalonil,Pyraclostrobin,Triadimefon,Brassinosteroids,40,55,50,67,77,116,1,12,14,9,15,16,5,70,82,120,4.44,31.93,382.22,64.09
2021-10-05,evening,13.25,75.25,24.97,24.66,88.34,1.04,22.5,0.93,85.51,12.47,Leaf_Development,Medium,Rabi,112,19,0.9,6.52,2.89,19.52,0.031,7.91,15.88,1.4,0.098,18.39,32,15.65,22.5,1.47,0.45,15.8,13,16,17,13,15,16,16,3,1.48,42,4,32,1.48,17,52,18,1.0,44,1.46,23,0.9,71,91,Sheath Blight (Rhizoctonia solani),Mancozeb,Azoxystrobin,Triadimefon,Cytokinins,36,49,62,62,89,119,0,14,15,8,10,17,36,52,82,107,3.98,30.84,353.37,55.42
