Date,TimeOfDay,Crop_Stage,LAT,LON,TS,T2M,RH2M,WS2M,T2MDEW,GWETTOP,CLOUD_AMT,PRECTOTCORR,Rice_Crop_Variety,Season,Duration,Day_of_Tillering,Boron,Soil_Ph,Molybdenum,Chlorine,Nickel,Sulphur,Phosphorus,Potassium,Sodium,Nitrogen,Calcium,Zinc,Copper,Manganese,Iron,Water_Requirement,Radiation_Exposure,Magnesium,Leaf_Initiation_Plastochron,Leaf_Elongation,Radiation,Leaf_Expansion,Leaf_Length,Leaf_Width,Leaf_Count,Lower_Leaf_Length,Lower_Leaf_Width,Middle_Leaf_Length,Middle_Leaf_Width,Vegetation_Leaf_Area_Index,Vegetation_Chlorophyll_Content,Vegetation_Water_Stress_Index,Vegetation_Soil_Organic_Matter,Vegetation_Cloud_Cover,Vegetation_Temperature_Range,Soil_Sensitivity_Highly,Soil_Sensitivity_Moderate,Light_Intensity_Low,Light_Intensity_Moderate,Flood_Depth_Ideal,Humidity_Moderate,Humidity_High,Yield
2018-05-09,morning,Tillering,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Long,Kharif,110,29,0.72,5.96,0.024,0.82,0.03,25.38,2.15,16.13,18.55,19.4,16.79,1.55,0.45,49.35,6.35,4.73,390,336,3,1.39,326.05,26,35,1.43,14,15,1.05,33,1.23,3.01,41,0.15,2.0,14,26,13,14,0,13,7,59,74,72.1
2018-05-08,evening,Tillering,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Short,Kharif,129,28,0.97,6.52,0.011,1.56,0.04,20.95,2.06,15.77,19.36,17.23,20.09,1.95,0.3,33.26,7.73,4.95,367,490,3,1.04,454.7,25,25,1.1,13,22,1.09,44,1.15,3.53,40,0.35,1.55,8,30,13,15,2,12,9,62,77,30.68
2018-05-08,afternoon,Tillering,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Long,Rabi,97,28,0.76,6.35,0.033,1.48,0.021,23.69,2.9,18.91,15.95,15.38,24.85,1.26,0.25,24.73,9.84,4.23,379,453,4,1.03,478.89,21,32,1.17,15,19,0.9,44,1.36,2.72,42,0.16,1.72,14,26,14,16,1,14,6,58,73,56.38
2018-05-08,morning,Tillering,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Long,Rabi,106,28,0.61,6.37,0.015,1.35,0.02,23.59,2.18,16.09,15.03,17.89,21.15,0.6,0.48,48.11,5.07,4.51,342,488,4,1.08,480.08,35,22,1.49,18,20,1.06,44,1.4,3.6,42,0.23,1.97,11,28,13,16,1,14,5,62,83,47.47
2018-05-07,evening,Tillering,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Short,Kharif,101,27,0.99,5.88,0.043,0.22,0.063,21.38,2.66,15.69,17.22,19.79,20.91,1.33,0.31,39.83,7.97,3.86,312,336,3,1.28,330.07,24,41,1.38,13,22,1.12,35,1.45,4.44,45,0.43,1.9,15,29,13,16,0,13,6,51,75,6.35
2018-05-07,afternoon,Tillering,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Short,Kharif,108,27,0.46,5.6,0.042,1.02,0.056,22.82,2.62,18.37,16.77,17.45,20.63,1.91,0.41,39.25,8.78,4.56,423,488,3,1.3,419.22,45,47,1.15,14,19,0.85,37,1.13,4.09,37,0.22,1.84,1,29,14,16,0,12,8,64,89,12.95
2018-05-07,morning,Tillering,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Long,Rabi,91,27,0.44,6.5,0.029,0.78,0.04,15.14,2.67,19.41,17.3,17.78,19.05,1.92,0.35,37.96,4.19,2.68,393,495,5,1.4,393.26,36,26,1.34,18,20,1.01,40,1.46,4.1,39,0.07,1.81,8,30,13,16,0,12,8,62,76,22.76
2018-05-06,evening,Tillering,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Short,Kharif,97,26,0.38,5.54,0.013,0.53,0.05,27.21,2.32,19.12,16.64,19.81,24.27,0.91,0.24,33.66,8.56,3.18,418,414,5,1.18,357.56,32,41,1.39,18,17,0.97,41,1.03,3.34,38,0.15,1.88,3,25,12,16,0,14,6,56,75,86.83
2018-05-06,afternoon,Tillering,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Medium,Rabi,130,26,0.79,5.95,0.036,0.24,0.032,27.52,2.8,18.16,17.98,18.38,16.67,1.69,0.34,43.31,6.89,3.88,371,423,4,1.44,389.38,33,48,1.45,18,19,1.19,47,1.15,4.2,39,0.29,1.77,7,30,13,14,1,14,6,62,82,12.13
2018-05-06,morning,Tillering,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Medium,Kharif,116,26,0.52,5.7,0.012,1.22,0.084,15.23,2.64,18.02,16.73,16.68,16.36,0.96,0.49,23.92,9.23,2.83,370,306,5,1.41,321.97,25,25,1.3,14,23,1.06,30,1.36,3.82,37,0.03,1.71,7,29,13,14,1,13,8,62,81,10.94
2018-05-05,evening,Tillering,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Medium,Kharif,110,25,0.51,6.78,0.037,0.42,0.037,17.61,2.11,19.44,17.88,17.83,19.46,1.24,0.42,26.36,4.03,4.37,483,441,3,1.1,359.07,24,39,1.28,17,15,0.98,49,1.44,4.27,44,0.09,1.82,5,25,12,15,2,14,9,62,81,47.75
2018-05-05,afternoon,Tillering,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Long,Kharif,93,25,0.97,5.74,0.031,1.6,0.015,27.27,2.76,19.77,17.32,19.15,19.4,1.72,0.22,35.73,6.03,3.4,365,444,5,1.22,415.06,42,45,1.45,13,21,0.83,36,1.27,4.23,44,0.09,1.68,4,28,14,14,0,14,5,62,71,86.93
2018-05-05,morning,Tillering,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Short,Rabi,91,25,0.46,5.77,0.033,1.89,0.079,23.16,2.39,19.58,16.45,19.23,20.34,0.73,0.45,12.69,7.57,3.71,331,358,4,1.41,405.42,26,31,1.27,13,22,1.13,31,1.4,3.96,37,0.1,1.77,4,28,12,15,2,14,8,54,84,18.15
2018-05-04,evening,Tillering,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Medium,Rabi,128,24,0.56,6.51,0.016,0.25,0.072,20.72,2.44,15.06,17.46,19.37,18.71,0.85,0.5,24.88,5.89,4.12,427,309,5,1.06,379.16,30,35,1.42,13,20,1.14,34,1.05,3.42,37,0.01,1.74,20,25,12,16,0,13,10,54,85,67.11
2018-05-04,afternoon,Tillering,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Medium,Rabi,134,24,0.63,6.14,0.015,1.74,0.093,28.84,2.35,18.15,19.82,16.03,24.76,1.77,0.31,38.12,8.98,2.55,454,317,4,1.44,361.42,49,38,1.21,17,15,1.07,30,1.25,3.76,38,0.0,2.0,7,29,14,14,2,14,10,55,88,73.43
2018-05-04,morning,Tillering,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Long,Rabi,124,24,0.83,6.95,0.011,0.29,0.051,18.36,2.54,17.81,17.77,17.88,21.99,1.29,0.46,36.62,8.3,3.24,453,478,5,1.25,427.79,46,34,1.45,18,15,0.8,35,1.32,3.3,38,0.27,1.81,3,26,14,16,0,13,7,57,76,99.62
2018-05-03,evening,Tillering,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Medium,Rabi,134,23,0.79,5.73,0.036,0.87,0.019,24.83,2.39,16.92,18.85,17.08,24.43,1.12,0.24,25.93,8.12,3.8,331,447,5,1.33,453.22,38,24,1.38,16,20,1.01,49,1.15,4.47,35,0.32,1.7,7,27,12,16,2,13,9,70,78,82.16
2018-05-03,afternoon,Tillering,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Short,Kharif,99,23,0.66,5.77,0.016,0.44,0.037,29.4,2.48,18.9,19.15,15.76,25.55,1.38,0.42,49.09,9.39,3.13,433,432,3,1.45,404.49,32,41,1.12,17,18,1.01,40,1.36,2.66,36,0.19,1.9,12,25,12,14,2,13,6,58,82,23.8
2018-05-03,morning,Tillering,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Long,Kharif,118,23,0.6,5.82,0.05,0.8,0.09,26.82,2.99,17.69,19.51,18.6,28.14,0.51,0.26,18.24,8.5,4.0,479,328,3,1.12,360.76,38,30,1.33,12,15,0.9,45,1.33,3.35,35,0.5,1.8,10,25,12,14,0,14,5,68,89,82.62
2018-05-02,evening,Tillering,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Medium,Kharif,127,22,0.77,6.66,0.043,0.83,0.034,27.27,2.58,18.55,15.3,18.04,19.03,0.94,0.34,42.71,7.23,3.3,406,425,3,1.15,327.88,28,41,1.13,17,25,0.99,49,1.33,3.88,43,0.48,1.84,7,28,14,14,0,12,5,70,89,66.59
2018-05-02,afternoon,Tillering,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Long,Rabi,114,22,0.44,6.4,0.05,1.0,0.078,19.64,2.82,18.66,19.12,15.85,29.21,1.67,0.23,38.35,8.76,4.11,396,427,3,1.5,314.39,22,29,1.37,17,20,0.86,34,1.29,2.99,44,0.24,1.69,2,29,12,15,1,14,7,58,87,44.54
2018-05-02,morning,Tillering,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Short,Kharif,108,22,0.37,6.13,0.023,1.57,0.02,18.2,2.9,16.21,17.27,15.29,25.53,1.39,0.35,11.92,8.1,3.62,326,314,5,1.12,397.74,20,33,1.04,12,23,0.83,46,1.11,3.29,38,0.14,1.66,7,25,12,15,1,14,10,62,72,95.86
2018-05-01,evening,Tillering,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Long,Kharif,124,21,0.49,5.82,0.036,0.24,0.073,26.5,2.95,16.57,17.5,15.25,17.93,1.27,0.35,43.58,7.89,3.04,490,404,5,1.4,396.25,25,45,1.15,13,25,1.12,38,1.09,4.19,45,0.06,1.56,14,30,13,16,0,13,8,65,74,61.08
2018-05-01,afternoon,Tillering,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Short,Kharif,94,21,0.66,5.63,0.039,1.15,0.098,18.65,2.13,16.2,19.03,16.29,23.29,1.01,0.31,34.56,9.23,3.92,357,490,3,1.25,414.77,46,41,1.48,12,25,0.86,38,1.22,3.21,36,0.13,1.58,10,29,14,15,1,13,5,50,90,27.75
2018-05-01,morning,Tillering,13.25,75.25,27.58,26.84,77.79,1.38,22.11,0.59,79.88,6.86,Short,Kharif,109,21,0.55,5.97,0.031,1.83,0.07,23.92,2.87,19.3,19.0,17.64,20.06,0.88,0.38,10.68,7.11,3.15,353,395,4,1.41,313.0,25,22,1.43,15,18,0.91,47,1.14,3.83,40,0.41,1.77,11,25,12,15,2,12,5,56,75,78.25
2018-04-30,evening,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Long,Kharif,97,32,0.65,5.75,0.046,1.97,0.016,17.35,2.17,15.24,17.11,19.96,26.22,1.88,0.5,19.51,5.91,4.31,370,382,5,1.11,329.38,26,44,1.21,14,20,0.81,37,1.28,4.46,37,0.26,1.73,13,28,14,16,1,13,10,58,73,55.22
2018-04-30,afternoon,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Long,Kharif,108,32,0.55,6.51,0.013,0.41,0.095,18.06,2.46,17.79,15.47,17.65,24.53,1.14,0.23,47.8,6.7,4.1,491,336,5,1.19,329.76,49,46,1.05,14,20,0.88,37,1.03,3.27,43,0.21,1.64,17,30,14,14,2,13,10,54,84,39.04
2018-04-30,morning,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Short,Rabi,128,32,0.35,6.31,0.036,0.26,0.096,20.2,2.1,17.39,16.47,16.93,24.29,0.99,0.32,44.93,7.01,4.37,389,445,5,1.11,324.7,36,31,1.1,16,23,0.83,31,1.37,3.26,39,0.42,1.53,4,26,14,14,0,13,7,64,82,99.94
2018-04-29,evening,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Long,Rabi,110,31,0.31,6.32,0.031,1.47,0.083,17.06,2.76,19.99,17.53,19.8,26.08,1.5,0.45,23.64,7.07,4.67,423,455,5,1.18,491.26,21,49,1.17,16,20,1.01,38,1.3,2.62,36,0.29,1.63,12,27,14,16,1,14,5,61,87,0.6
2018-04-29,afternoon,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Medium,Rabi,125,31,0.96,5.97,0.019,1.9,0.06,25.57,2.04,15.34,15.18,15.12,15.88,1.15,0.38,46.82,6.02,2.9,490,323,5,1.5,472.72,35,30,1.34,15,23,1.06,32,1.06,4.32,45,0.01,1.74,4,25,12,15,2,12,10,70,78,34.27
2018-04-29,morning,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Medium,Kharif,123,31,0.34,6.56,0.03,0.27,0.043,24.21,2.56,15.78,17.02,15.27,15.14,1.68,0.21,28.81,7.36,4.98,358,414,4,1.06,456.18,43,26,1.5,12,19,0.91,38,1.42,2.68,38,0.29,1.8,3,28,12,16,1,13,10,57,83,11.36
2018-04-28,evening,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Short,Rabi,107,30,0.75,6.77,0.018,1.21,0.025,22.18,2.01,17.8,17.85,17.96,26.49,1.64,0.27,43.41,7.5,4.87,419,355,3,1.26,477.64,49,26,1.32,14,22,0.93,34,1.37,4.04,36,0.09,1.84,2,29,13,15,1,14,9,64,90,89.59
2018-04-28,afternoon,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Short,Rabi,118,30,0.97,6.42,0.048,0.3,0.096,15.58,2.42,15.64,19.31,18.36,25.81,1.94,0.25,33.12,6.85,2.86,367,304,5,1.02,445.91,39,33,1.35,14,25,1.11,42,1.34,4.39,39,0.4,1.71,13,28,13,16,2,13,5,54,78,79.16
2018-04-28,morning,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Short,Rabi,94,30,0.52,5.7,0.043,1.43,0.099,16.09,2.69,18.35,16.6,15.38,16.47,1.41,0.4,23.14,7.31,3.64,402,454,4,1.41,474.64,43,50,1.06,14,24,0.89,43,1.42,4.48,38,0.22,1.72,12,26,12,14,0,13,7,62,77,12.41
2018-04-27,evening,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Long,Rabi,95,29,0.88,5.96,0.035,0.3,0.015,28.5,2.97,16.94,15.1,16.9,28.88,1.09,0.21,31.01,7.57,3.35,321,333,5,1.36,437.73,22,33,1.47,14,15,0.81,48,1.2,3.76,39,0.38,1.72,6,25,13,16,2,14,7,55,71,7.19
2018-04-27,afternoon,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Medium,Kharif,120,29,0.48,5.89,0.012,1.28,0.046,24.49,2.79,18.02,18.39,18.71,26.07,1.63,0.47,36.68,9.07,4.31,484,326,4,1.3,330.43,37,21,1.4,18,23,1.02,30,1.03,2.94,42,0.15,1.81,9,29,14,15,2,12,6,65,71,61.52
2018-04-27,morning,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Short,Rabi,113,29,0.34,5.83,0.036,0.23,0.098,18.19,2.91,16.24,15.56,16.75,27.4,0.72,0.43,25.17,8.07,4.13,401,463,3,1.26,422.01,36,46,1.01,18,21,0.85,43,1.37,2.61,36,0.15,1.59,14,26,14,14,0,12,9,54,89,62.52
2018-04-26,evening,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Long,Kharif,129,28,0.81,6.54,0.049,0.4,0.093,15.86,2.71,18.59,17.41,19.67,20.85,0.63,0.31,41.12,9.41,3.55,445,340,5,1.44,362.85,23,40,1.41,14,21,1.08,41,1.41,3.74,35,0.37,1.7,11,28,12,15,0,13,7,65,82,40.28
2018-04-26,afternoon,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Short,Rabi,129,28,0.32,6.28,0.038,1.44,0.02,24.73,2.53,15.76,16.76,18.2,22.95,1.8,0.37,12.32,5.28,2.65,422,423,3,1.28,440.52,24,47,1.27,16,25,0.88,41,1.22,4.31,36,0.43,1.6,5,26,13,15,1,12,9,57,75,15.7
2018-04-26,morning,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Medium,Kharif,128,28,0.9,6.6,0.014,0.68,0.032,29.51,2.78,16.48,16.61,17.64,24.48,1.77,0.22,12.09,7.34,3.2,439,451,5,1.35,445.91,28,26,1.26,17,20,0.84,45,1.28,3.11,42,0.18,1.66,16,28,12,16,2,13,5,62,88,19.66
2018-04-25,evening,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Medium,Kharif,133,27,0.56,6.18,0.049,1.01,0.077,21.57,2.77,18.65,19.78,17.75,28.34,1.27,0.38,23.76,5.11,3.75,405,367,5,1.11,450.97,40,25,1.31,17,19,1.17,44,1.06,3.42,37,0.01,1.52,16,26,13,16,2,12,8,67,72,6.5
2018-04-25,afternoon,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Short,Kharif,92,27,0.6,5.73,0.034,1.21,0.064,28.64,2.54,18.5,19.75,19.57,20.32,1.82,0.28,35.58,6.43,3.81,347,434,3,1.15,340.78,47,22,1.08,13,19,0.98,36,1.05,4.23,35,0.46,1.7,20,29,14,16,2,13,10,54,82,11.48
2018-04-25,morning,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Medium,Rabi,120,27,0.32,6.99,0.03,0.24,0.013,25.02,2.89,16.9,16.66,15.68,19.85,1.06,0.42,24.43,4.99,4.15,335,466,5,1.18,386.53,38,32,1.25,13,25,1.18,37,1.4,4.39,36,0.48,1.52,13,30,13,16,2,12,6,62,80,24.84
2018-04-24,evening,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Short,Rabi,137,26,0.35,5.9,0.024,1.94,0.052,23.56,2.92,19.59,18.4,19.22,26.66,1.62,0.49,34.23,4.77,2.88,433,439,4,1.08,447.21,49,41,1.05,15,17,1.09,33,1.06,4.28,45,0.29,1.92,4,25,12,14,1,14,7,66,82,54.95
2018-04-24,afternoon,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Medium,Rabi,137,26,0.43,6.99,0.026,1.92,0.071,25.78,2.97,17.06,18.91,15.8,28.58,1.6,0.3,42.48,8.29,4.07,458,304,3,1.13,436.57,42,40,1.12,15,15,0.83,38,1.17,4.17,37,0.35,1.99,5,26,13,16,1,13,8,64,88,38.05
2018-04-24,morning,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Medium,Kharif,120,26,0.43,5.64,0.028,1.84,0.085,17.33,2.4,15.62,16.56,15.59,29.29,1.71,0.34,46.63,5.06,3.42,490,404,3,1.47,493.21,27,31,1.13,12,22,1.15,39,1.08,4.45,35,0.01,1.55,19,25,13,14,0,14,8,57,73,66.51
2018-04-23,evening,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Long,Kharif,96,25,0.76,6.94,0.012,0.55,0.032,28.73,2.89,16.35,16.44,18.4,21.17,1.76,0.43,40.71,8.17,4.97,353,350,3,1.34,353.07,41,43,1.29,14,19,1.15,41,1.03,3.13,38,0.27,1.66,0,29,14,14,0,12,6,54,80,75.58
2018-04-23,afternoon,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Short,Rabi,101,25,0.98,5.6,0.027,1.25,0.021,24.66,2.27,17.8,17.25,17.57,22.9,0.58,0.37,15.01,5.61,3.38,467,442,5,1.25,395.73,24,21,1.37,14,19,1.03,50,1.19,3.76,38,0.3,1.52,16,26,13,14,0,14,7,69,70,86.53
2018-04-23,morning,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Long,Kharif,96,25,0.37,6.21,0.03,0.69,0.012,16.76,2.94,15.92,17.17,16.83,22.31,0.9,0.21,40.63,9.39,3.97,482,383,3,1.21,491.05,23,41,1.46,17,19,1.15,34,1.12,3.39,45,0.39,1.78,14,29,14,16,2,12,6,65,72,16.02
2018-04-22,evening,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Long,Kharif,104,24,0.55,6.29,0.043,1.78,0.078,20.16,2.76,18.39,19.57,18.54,24.19,1.9,0.22,28.08,5.74,4.43,312,447,3,1.44,353.96,38,38,1.37,15,24,1.04,46,1.11,2.69,38,0.31,1.64,1,25,13,16,2,12,6,58,89,53.48
2018-04-22,afternoon,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Medium,Kharif,134,24,0.35,5.97,0.04,0.36,0.037,17.17,2.03,18.24,17.1,16.51,29.27,0.51,0.22,27.53,6.96,3.6,423,371,3,1.49,329.41,36,38,1.28,12,24,0.85,50,1.38,4.27,44,0.16,1.94,8,25,12,14,2,14,6,52,73,45.6
2018-04-22,morning,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Short,Kharif,121,24,0.85,5.82,0.018,0.42,0.078,15.81,2.9,19.38,17.5,18.37,18.36,1.77,0.32,40.85,5.31,3.92,474,316,3,1.29,469.75,43,27,1.28,15,17,0.85,33,1.3,2.85,43,0.31,1.92,19,27,12,16,1,14,9,61,79,51.25
2018-04-21,evening,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Medium,Kharif,91,23,0.74,5.64,0.04,0.94,0.024,28.03,2.38,18.61,17.14,19.95,26.47,0.78,0.36,28.45,7.8,4.77,328,457,5,1.13,476.05,41,33,1.47,14,19,0.85,35,1.4,2.96,45,0.01,1.94,8,28,12,16,0,14,6,63,80,85.49
2018-04-21,afternoon,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Medium,Kharif,114,23,0.76,6.98,0.039,1.64,0.042,27.0,2.35,17.22,18.97,18.22,24.64,1.29,0.2,14.65,5.44,2.51,417,348,4,1.27,364.52,32,36,1.03,17,21,1.06,33,1.21,4.47,41,0.4,1.7,20,30,13,15,2,14,10,63,77,90.48
2018-04-21,morning,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Medium,Kharif,108,23,0.94,6.29,0.028,0.43,0.076,21.49,2.38,17.19,17.82,20.0,25.8,0.57,0.49,35.35,5.51,2.84,499,481,3,1.42,323.85,45,40,1.24,13,18,1.0,40,1.09,3.18,41,0.03,1.94,6,26,13,15,1,12,5,70,83,81.13
2018-04-20,evening,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Long,Rabi,118,22,0.94,6.17,0.022,0.71,0.045,22.38,2.38,18.04,15.61,19.5,27.83,0.51,0.32,10.94,8.51,4.1,327,383,3,1.5,413.42,48,39,1.25,17,22,0.83,39,1.39,3.35,40,0.19,1.72,17,25,13,16,2,12,10,59,78,83.27
2018-04-20,afternoon,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Medium,Kharif,107,22,0.95,6.73,0.015,1.85,0.026,26.96,2.59,18.99,19.17,19.3,18.31,1.3,0.25,34.98,9.21,3.98,357,365,4,1.24,371.11,48,34,1.25,13,24,1.19,34,1.17,4.19,41,0.37,1.79,13,30,14,16,2,13,10,62,81,44.76
2018-04-20,morning,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Medium,Kharif,95,22,0.55,6.51,0.039,1.6,0.019,27.32,2.49,18.14,17.15,15.84,16.3,0.94,0.25,20.21,4.76,4.49,438,468,5,1.45,429.88,34,47,1.28,15,19,1.16,36,1.01,2.82,45,0.15,1.78,8,28,14,14,0,14,7,70,86,18.92
2018-04-19,evening,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Long,Rabi,99,21,0.95,6.22,0.021,1.67,0.078,22.58,2.9,16.69,18.06,18.77,19.17,0.61,0.24,45.89,7.04,4.01,407,449,4,1.35,407.94,48,48,1.33,16,18,0.85,35,1.12,3.01,39,0.1,1.95,10,27,12,15,2,13,8,69,89,94.15
2018-04-19,afternoon,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Long,Rabi,105,21,0.9,5.93,0.043,1.01,0.047,15.4,2.28,17.63,19.22,19.92,24.09,0.69,0.35,42.91,9.45,3.85,355,477,3,1.08,328.94,21,36,1.4,12,23,1.2,31,1.1,4.0,37,0.4,1.69,6,27,12,16,0,13,6,56,84,34.1
2018-04-19,morning,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Short,Kharif,116,21,0.84,5.71,0.013,1.2,0.047,15.15,2.6,17.0,16.64,19.03,19.25,0.54,0.21,47.95,7.98,3.51,441,409,3,1.44,388.01,26,33,1.44,18,21,1.01,46,1.27,3.54,45,0.31,1.91,4,26,13,14,2,14,5,69,80,73.71
2018-04-18,evening,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Medium,Kharif,90,32,0.72,6.36,0.045,0.6,0.027,26.46,2.67,16.88,15.42,19.54,23.91,1.92,0.35,19.84,6.03,3.11,487,386,4,1.02,370.27,37,39,1.03,12,21,1.01,44,1.24,3.71,44,0.04,1.97,16,26,13,14,1,14,5,64,83,33.51
2018-04-18,afternoon,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Long,Kharif,107,32,0.35,6.58,0.024,1.04,0.031,20.25,2.99,16.07,19.76,15.71,23.24,0.84,0.45,33.35,4.12,3.32,475,354,5,1.35,350.67,34,42,1.36,13,15,1.08,35,1.11,2.98,38,0.23,1.95,4,30,14,14,1,13,7,65,72,91.79
2018-04-18,morning,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Medium,Rabi,130,32,0.54,5.77,0.036,1.92,0.08,15.33,2.25,16.07,17.45,15.08,16.07,0.97,0.31,25.2,6.69,2.71,407,382,4,1.12,330.55,43,47,1.4,17,19,1.03,39,1.02,3.04,45,0.09,1.58,13,28,13,15,0,14,9,64,89,44.29
2018-04-17,evening,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Short,Rabi,93,31,0.35,6.75,0.019,1.51,0.077,15.45,2.95,16.31,17.0,17.93,17.89,0.97,0.37,45.18,5.69,3.46,391,310,5,1.18,361.72,26,25,1.06,14,18,1.12,50,1.12,4.29,43,0.38,1.64,17,29,14,15,1,13,9,58,80,26.4
2018-04-17,afternoon,Tillering,13.25,75.25,30.02,28.67,63.5,1.27,19.9,0.41,53.9,0.0,Long,Rabi,115,31,0.49,6.26,0.045,1.01,0.038,26.04,2.82,17.07,17.8,17.2,16.08,0.67,0.35,29.24,5.88,4.09,302,455,5,1.29,423.77,49,29,1.08,17,17,1.18,38,1.39,4.18,35,0.46,1.97,5,30,14,14,2,12,6,54,76,23.86
